beian_hao,product_name,list_nav_date,list_nav,nav_table_max_date,nav_table_nav_at_max,have_latest_date,date_bucket,empty_date_probe,fof99_policy,fof99_source,fof99_latest_date,fof99_latest_nav
SQR517,泓湖宏溪宏观策略,2026-08-28,2.384300,2026-08-28,2.384300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.3843
SQR514,富城超凡1号,2026-08-28,1.175100,2026-08-28,1.175100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1751
SQR385,元康皓月一号,2026-08-28,1.525900,2026-08-28,1.525900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.5259
SQR168,和谕汇金6号,2026-08-28,0.784000,2026-08-28,0.784000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.784
SQQ880,均成CTA增强13号,2026-08-28,1.773700,2026-08-28,1.773700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.7737
SQQ830,盈舞致远1号,2026-08-28,1.296200,2026-08-28,1.296200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.2962
SQQ726,龙航东方专享一号,2026-08-28,1.862200,2026-08-28,1.862200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.8622
SQQ706,巨石鑫鼎二号,2026-08-28,0.856900,2026-08-28,0.856900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.8569
SQQ699,辉隆全天候一号,2026-08-28,1.373300,2026-08-28,1.373300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3733
SQQ638,贵源长青1号A期,2026-08-28,0.791300,2026-08-28,0.791300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.7913
SQQ578,浦来德海纳百川,2026-08-28,1.610000,2026-08-28,1.610000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.61
SQQ430,北京橡果润丰稳健1号,2026-08-28,1.726000,2026-08-28,1.726000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.726
SQQ380,鹏铁山峰1号,2026-08-28,8.855500,2026-08-28,8.855500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,8.8555
SQQ295,中泓汇富珞忱先进生产力,2026-08-28,1.016200,2026-08-28,1.016200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.0162
SQP947,猎户座汇聚进取1号,2026-08-28,1.137000,2026-08-28,1.137000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.137
SQP827,汇誉杰曜混合1号,2026-08-28,0.992900,2026-08-28,0.992900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.9929
SQP067,乾元资始AI指数增强3号,2026-08-28,1.132000,2026-08-28,1.132000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.132
SQP062,睿凝乾德沪深300增强,2026-08-28,1.437800,2026-08-28,1.437800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4378
SQP051,涞熙优债一号,2026-08-28,1.414600,2026-08-28,1.414600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4146
SQP042,鲲鹏玉衡,2026-08-28,0.990800,2026-08-28,0.990800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.9908
SQP038,普赞普星辰大海一号,2026-08-28,0.660700,2026-08-28,0.660700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.6607
SQP037,探针中证500指数增强1号,2026-08-28,1.184000,2026-08-28,1.184000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.184
SQN972,优美利赢胜价值5号,2026-08-28,1.081400,2026-08-28,1.081400,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.0814
SQN929,上海斯诺波小丰子基金1号,2026-08-28,1.268600,2026-08-28,1.268600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.2686
SQN849,彼得明奇-明熙春燕新势能,2026-08-28,1.527900,2026-08-28,1.527900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.5279
SQN752,以太静极,2026-08-28,0.716900,2026-08-28,0.716900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.7169
SQN748,富励业浦江全天候,2026-08-28,1.479000,2026-08-28,1.479000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.479
SQN595,艮岳精选5号,2026-08-28,1.480100,2026-08-28,1.480100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4801
SQN559,湖南华洲财信1号,2026-08-28,1.145000,2026-08-28,1.145000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.145
SQN539,星海利位三号,2026-08-28,2.050000,2026-08-28,2.050000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.05
SQN168,锃金-金钥匙1号,2026-08-28,1.669300,2026-08-28,1.669300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.6693
SQN154,星阔自由现金流增强1号,2026-08-28,1.173600,2026-08-28,1.173600,2026-08-28,1个月以内,,weekly,advancedlist,2026-09-03,1.1624
SQM949,进化论一平全球配置星河6期,2026-08-28,1.077200,2026-08-28,1.077200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.0772
SQM793,裕恒资本双龙2号,2026-08-28,2.207400,2026-08-28,2.207400,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.2074
SQM762,睿璞投资-睿信-悠享5号,2026-08-28,1.163100,2026-08-28,1.163100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1631
SQM647,正圆长牛壹号,2026-08-28,0.681000,2026-08-28,0.681000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.681
SQM435,高熵麦策元盛2号私募固定收益投资基金,2026-08-28,0.945600,2026-08-28,0.945600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.9456
SQM377,航长紫荆5号,2026-08-28,1.076000,2026-08-28,1.076000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.076
SQM322,广聚星合聚星,2026-08-28,0.954000,2026-08-28,0.954000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.954
SQM250,君子乾乾科技成长精选1号,2026-08-28,2.652500,2026-08-28,2.652500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.6525
SQM200,裕锦量化对冲3号,2026-08-28,1.090900,2026-08-28,1.090900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.0909
SQM149,中赢成长1号,2026-08-28,1.911100,2026-08-28,1.911100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.9111
SQL764,宣夜投资涓流二号,2026-08-28,1.146100,2026-08-28,1.146100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1461
SQL607,智领善进1号,2026-08-28,1.454000,2026-08-28,1.454000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.454
SQL575,演绎美好2021,2026-08-28,1.398600,2026-08-28,1.398600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3986
SQL444,羲和长盈FOF思享1号,2026-08-28,1.241300,2026-08-28,1.241300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.2413
SQL330,琨融曼威智投,2026-08-28,1.476400,2026-08-28,1.476400,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4764
SQL113,时间序列中证500指数增强3号,2026-08-28,1.670300,2026-08-28,1.670300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.6703
SQL089,凤翔现金奶牛,2026-08-28,1.393600,2026-08-28,1.393600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3936
SQL046,甬远明月2号,2026-08-28,1.137000,2026-08-28,1.137000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.137
SQL035,和谕汇金3号,2026-08-28,0.777000,2026-08-28,0.777000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.777
SQL034,和谕汇金1号,2026-08-28,0.783000,2026-08-28,0.783000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.783
SQK721,万里价值1号,2026-08-28,1.151900,2026-08-28,1.151900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1519
SQK547,富涌谷可转债1号,2026-08-28,1.040000,2026-08-28,1.040000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.04
SQK195,古木重剑无锋期权1号,2026-08-28,1.076900,2026-08-28,1.076900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-31,1.0762
SQK108,煜诚成长,2026-08-28,1.756200,2026-08-28,1.756200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.7562
SQJ838,恒穗特-忠信千里马尊享,2026-08-28,4.826300,2026-08-28,4.826300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,4.8263
SQJ794,南传安盈精选,2026-08-28,1.146500,2026-08-28,1.146500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1465
SQJ766,睿郡财富11号3期,2026-08-28,1.482000,2026-08-28,1.482000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.482
SQJ765,睿郡财富11号2期,2026-08-28,1.483000,2026-08-28,1.483000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.483
SQJ763,睿郡财富11号1期,2026-08-28,1.483000,2026-08-28,1.483000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.483
SQJ712,赛硕始计智信,2026-08-28,1.883000,2026-08-28,1.883000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.883
SQJ677,维引维港新机遇,2026-08-28,2.491600,2026-08-28,2.491600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.4916
SQJ606,榕树盛世增长二十九期,2026-08-28,2.001000,2026-08-28,2.001000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.001
SQJ487,明晟东诚旭日1期1号主动式FOF,2026-08-28,1.128200,2026-08-28,1.128200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1282
SQJ141,久期嘉选2号,2026-08-28,1.171000,2026-08-28,1.171000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.171
SQH979,明实元择系统性宏观,2026-08-28,1.444200,2026-08-28,1.444200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4442
SQH903,奇盛进取,2026-08-28,1.373000,2026-08-28,1.373000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.373
SQH626,金和晟龙渊宏观对冲2号,2026-08-28,1.437600,2026-08-28,1.437600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4376
SQH587,聂丰润进一号,2026-08-28,0.726800,2026-08-28,0.726800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.7268
SQH476,铂悦荣曜3号,2026-08-28,1.176000,2026-08-28,1.176000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.176
SQH369,白犀资产-辛巴达之影3号,2026-08-28,1.139900,2026-08-28,1.139900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1399
SQH303,涌贝资产长升1号,2026-08-28,1.553300,2026-08-28,1.553300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.5533
SQH242,久期价值精选2号,2026-08-28,1.803000,2026-08-28,1.803000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.803
SQH214,常行7号私募证券投资基金,2026-08-28,1.270666,,,2026-08-28,1个月以内,no_data,skip,,,
SQH205,明廷丰润1号,2026-08-28,1.350700,2026-08-28,1.350700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3507
SQH166,国恩回报7号,2026-08-28,1.150000,2026-08-28,1.150000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.15
SQH136,勤远达观3号,2026-08-28,0.687000,2026-08-28,0.687000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.687
SQG889,博普CTA多策略5号1期,2026-08-28,0.835600,2026-08-28,0.835600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.8356
SQG668,丰琰泰合一期,2026-08-28,1.507000,2026-08-28,1.507000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.507
SQG419,珠池长安尊享1期,2026-08-28,1.226900,2026-08-28,1.226900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.2269
SQG026,惠隆金选套利1号,2026-08-28,1.133000,2026-08-28,1.133000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.133
SQF780,银万方信1号,2026-08-28,1.221000,2026-08-28,1.221000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.221
SQF658,甲骨文价值发现白金二号,2026-08-28,1.053000,2026-08-28,1.053000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.053
SQF606,天贝合久香1号,2026-08-28,1.300700,2026-08-28,1.300700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3007
SQF572,宽渡暖阳1号,2026-08-28,1.240600,2026-08-28,1.240600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.2406
SQF322,博普CTA多策略5号,2026-08-28,0.889300,2026-08-28,0.889300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.8893
SQF025,万纳核心成长,2026-08-28,1.950000,2026-08-28,1.950000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.95
SQE943,翊安投资宸丰1号,2026-08-28,4.535000,2026-08-28,4.535000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,4.535
SQE801,洺沣量化选股1号,2026-08-28,1.178000,2026-08-28,1.178000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.178
SQE764,德焱玉衡五号,2026-08-28,1.180000,2026-08-28,1.180000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.18
SQE656,叁道合力金牛,2026-08-28,2.437700,2026-08-28,2.437700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.4377
SQE357,鼎一兑弈超越,2026-08-28,1.204800,2026-08-28,1.204800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.2048
SQE203,勤远达观2号,2026-08-28,0.783000,2026-08-28,0.783000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.783
SQE199,勤远复利增长,2026-08-28,0.835000,2026-08-28,0.835000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.835
SQE084,维金行远一号,2026-08-28,0.893500,2026-08-28,0.893500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.8935
SQD915,智领弦量3号,2026-08-28,1.102400,2026-08-28,1.102400,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1024
SQD898,榕树投资光渝一号,2026-08-28,2.578800,2026-08-28,2.578800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.5788
SQD620,深度梦扬量化套利0号,2026-08-28,1.124000,2026-08-28,1.124000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.124
SQD600,同创佳业景气度精选,2026-08-28,1.578400,2026-08-28,1.578400,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.5784
SQD575,利檀东方泽时,2026-08-28,1.463900,2026-08-28,1.463900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4639
SQD496,宽远安泰成长2号,2026-08-28,1.098000,2026-08-28,1.098000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.098
SQD495,宽远安泰成长1号,2026-08-28,1.092000,2026-08-28,1.092000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.092
SQD405,淳能福田增值1号,2026-08-28,1.187000,2026-08-28,1.187000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.187
SQD327,平凡笃行君享,2026-08-28,1.104000,2026-08-28,1.104000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.104
SQD279,博润吾同CTA1号,2026-08-28,1.390100,2026-08-28,1.390100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3901
SQD240,海富启航贰号,2026-08-28,3.371000,2026-08-28,3.371000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,3.371
SQD051,智领弦量1号,2026-08-28,1.086000,2026-08-28,1.086000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.086
SQD037,均成CTA增强1号,2026-08-28,1.866100,2026-08-28,1.866100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.8661
SQC915,睿璞投资-睿信-悠享3号,2026-08-28,1.146300,2026-08-28,1.146300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1463
SQC913,睿璞投资-睿洪六号-专研3号,2026-08-28,1.157100,2026-08-28,1.157100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1571
SQC770,犇牛稳进5号,2026-08-28,0.673000,2026-08-28,0.673000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.673
SQC744,希瓦大牛7号,2026-08-28,1.572100,2026-08-28,1.572100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.5721
SQC740,相聚尊享二期,2026-08-28,0.863000,2026-08-28,0.863000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.863
SQC646,平石U3期权对冲二期,2026-08-28,1.240700,2026-08-28,1.240700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.2407
SQC633,蝶威醇享2号,2026-08-28,1.017900,2026-08-28,1.017900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.0179
SQC548,灵均中泰量化30专享领航运作5号,2026-08-28,2.524200,2026-08-28,2.524200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.5242
SQC288,蓝色天际12号,2026-08-28,2.690000,2026-08-28,2.690000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.69
SQC001,杭州探融-锦鲤智能量化3号,2026-08-28,1.281700,2026-08-28,1.281700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.2817
SQB944,甲骨文价值发现白金一号,2026-08-28,1.054100,2026-08-28,1.054100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.0541
SQB810,东方港湾马拉松31号,2026-08-28,1.471500,2026-08-28,1.471500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4715
SQB719,乐心弘毅一期,2026-08-28,1.382000,2026-08-28,1.382000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.382
SQB686,进益资本多策略型A-2号,2026-08-28,1.182000,2026-08-28,1.182000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.182
SQB632,远澜红枫私享12号,2026-08-28,1.315000,2026-08-28,1.315000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.315
SQB578,榕树柳叶湖一号,2026-08-28,1.331100,2026-08-28,1.331100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3311
SQB304,歌汝酋长一号,2026-08-28,9.632900,2026-08-28,9.632900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,9.6329
SQB211,海浦沪深300指数增强1号,2026-08-28,1.495500,2026-08-28,1.495500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4955
SQB053,灵均量化多空多策略,2026-08-28,1.620000,2026-08-28,1.620000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.62
SQA984,祐益峰金英复合共赢1号,2026-08-28,1.018000,2026-08-28,1.018000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.018
SQA244,竹润多元增利2号,2026-08-28,1.337700,2026-08-28,1.337700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3377
SQA205,弈衡旭日6号,2026-08-28,0.988500,2026-08-28,0.988500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.9885
SQ460A,壹点纳锦长虹A类,2026-08-28,1.265000,2026-08-28,1.265000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.265
SQ441A,江南秋明壹号证券期货A类,2026-08-28,26.415200,2026-08-28,26.415200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,26.4152
SQ159A,海子华灿1号A类,2026-08-28,1.018500,2026-08-28,1.018500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.0185
SQ082C,维引九华宏观对冲C类,2026-08-28,1.388800,2026-08-28,1.388800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3888
SQ072B,勤远·正红B类,2026-08-28,1.100000,2026-08-28,1.100000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1
SP741B,聚宽对冲五号B类,2026-08-28,1.294000,2026-08-28,1.294000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.294
SNZ885,精砚甄选,2026-08-28,2.415000,2026-08-28,2.415000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.415
SNZ848,杉丰量化定制1号,2026-08-28,0.919300,2026-08-28,0.919300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.9193
SNZ629,富延龙盛3号,2026-08-28,3.434800,2026-08-28,3.434800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,3.4348
SNZ587,燊叠五谷丰登,2026-08-28,1.918000,2026-08-28,1.918000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.918
SNZ585,和聚彤辉平台,2026-08-28,2.505800,2026-08-28,2.505800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.5058
SNZ313,全天候道合1号,2026-08-28,3.696000,2026-08-28,3.696000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,3.696
SNZ265,汉和资本127号,2026-08-28,0.635800,2026-08-28,0.635800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.6358
SNZ104,元谦1号,2026-08-28,1.370600,2026-08-28,1.370600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3706
SNZ079,卓德量茂1号,2026-08-28,0.985900,2026-08-28,0.985900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.9859
SNY902,甄投节节高,2026-08-28,1.339900,2026-08-28,1.339900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.3399
SNY392,彤源同裕1期5号,2026-08-28,2.058000,2026-08-28,2.058000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.058
SNY352,鲁银累慢前行价值成长1号,2026-08-28,0.605600,2026-08-28,0.605600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.6056
SNY300,中阅知行6号,2026-08-28,1.083000,2026-08-28,1.083000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.083
SNY278,利昇1号,2026-08-28,1.562100,2026-08-28,1.562100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.5621
SNY231,玉数顺利一号,2026-08-28,1.148700,2026-08-28,1.148700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1487
SNX990,国恩价值传承,2026-08-28,1.683000,2026-08-28,1.683000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.683
SNX979,相生9号,2026-08-28,1.237000,2026-08-28,1.237000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.237
SNX974,维引四明ESG多策略,2026-08-28,1.185200,2026-08-28,1.185200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1852
SNX908,凯丰宏观策略玖昇1号,2026-08-28,1.108800,2026-08-28,1.108800,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1088
SNX805,亿佳信精进5号,2026-08-28,1.093000,2026-08-28,1.093000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.093
SNX593,大华永泰一号,2026-08-28,2.663600,2026-08-28,2.663600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.6636
SNX405,格林施通大鹏湾财富二十期,2026-08-28,1.112000,2026-08-28,1.112000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.112
SNX246,腾霄开元三期,2026-08-28,0.201000,2026-08-28,0.201000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.201
SNX234,灵涛长江1号,2026-08-28,1.460200,2026-08-28,1.460200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4602
SNX000,龙旗中证2000指增3号,2026-08-28,1.618000,2026-08-28,1.618000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.618
SNW893,杉树瑞升2号,2026-08-28,1.574000,2026-08-28,1.574000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.574
SNW870,希瓦小牛39号,2026-08-28,1.510300,2026-08-28,1.510300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.5103
SNW839,博普CTA股票全市场一号,2026-08-28,1.152900,2026-08-28,1.152900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1529
SNW729,光合未来2号成长,2026-08-28,1.074000,2026-08-28,1.074000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.074
SNW661,进化论悦享三号,2026-08-28,1.108200,2026-08-28,1.108200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1082
SNW523,望正共赢17号,2026-08-28,3.354000,2026-08-28,3.354000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,3.354
SNW356,七禾兰瑞5号,2026-08-28,3.074500,2026-08-28,3.074500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,3.0745
SNW195,毅木资产动态精选6号,2026-08-28,0.842000,2026-08-28,0.842000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.842
SNW056,进化论悦享精选,2026-08-28,2.390200,2026-08-28,2.390200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.3902
SNV767,进化论亦谷精选1期,2026-08-28,1.755300,2026-08-28,1.755300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.7553
SNV716,佑诗启航稳健1号,2026-08-28,1.005900,2026-08-28,1.005900,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.0059
SNV708,佑诗启航进取1号,2026-08-28,1.430200,2026-08-28,1.430200,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.4302
SNV650,东方港湾二十五中纪西奖,2026-08-28,1.512000,2026-08-28,1.512000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.512
SNV635,彤源同裕1期3号,2026-08-28,1.946000,2026-08-28,1.946000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.946
SNV632,彤源同裕1期2号,2026-08-28,1.946000,2026-08-28,1.946000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.946
SNV630,彤源同裕1期1号,2026-08-28,1.943000,2026-08-28,1.943000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.943
SNV522,迎水浦江1号,2026-08-28,2.013700,2026-08-28,2.013700,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.0137
SNV392,立华定增重阳,2026-08-28,0.807000,2026-08-28,0.807000,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.807
SNV388,柏治远迈,2026-08-28,2.987100,2026-08-28,2.987100,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.9871
SNV361,祐益峰高一新经济价值优选,2026-08-28,1.115300,2026-08-28,1.115300,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,1.1153
SNV238,橡木永富,2026-08-28,2.722600,2026-08-28,2.722600,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,2.7226
SNU942,汉和资本128期,2026-08-28,0.645500,2026-08-28,0.645500,2026-08-28,1个月以内,,weekly,advancedlist,2026-08-28,0.6455
