beian_hao,product_name,list_nav_date,list_nav,nav_table_max_date,nav_table_nav_at_max,have_latest_date,date_bucket,empty_date_probe,fof99_policy,fof99_source,fof99_latest_date,fof99_latest_nav
SGA024,翼品致远股票价值精选1号,2026-08-28,1.002000,2026-08-28,1.002000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.0458
SET659,安值量化1号,2026-08-28,2.039000,2026-08-28,2.039000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,2.031
SEQ255,量道CTA精选2号,2026-08-28,3.982500,2026-08-28,3.982500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,3.9825
SEC547,元涞潜龙一号,2026-08-28,5.333200,2026-08-28,5.333200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,5.1777
SC336A,谷启万利2号A类,2026-08-28,1.399000,2026-08-28,1.399000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.399
SBQW60,星汇开阳旗舰一号私募证券投资基金,2026-08-28,1.035000,2026-08-28,1.035000,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.0368
SBPL74,澎湃双十蓝筹择时量选1号私募证券投资基金,2026-08-28,1.150400,2026-08-28,1.150400,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1504
SBNR74,君跃飞扬鲲鹏私募证券投资基金,2026-08-28,0.714000,2026-08-28,0.714000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,0.769
SBML48,江煦千帆股票精选一号私募证券投资基金,2026-08-28,0.987200,2026-08-28,0.987200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.0048
SBJW02,巨量均衡科技精选一号私募证券投资基金,2026-08-28,1.257500,2026-08-28,1.257500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.2575
SBFZ61,弈祖青圭礼东3号,2026-08-28,1.126100,2026-08-28,1.126100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1261
SBFV37,君跃飞畅1号,2026-08-28,0.957000,2026-08-28,0.957000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.957
SBEW97,盖亚青柯平衡中性1号,2026-08-28,1.094100,2026-08-28,1.094100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0941
SBDG15,富涌谷量化选股1号,2026-08-28,1.015000,2026-08-28,1.015000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.026
SBDB31,衡颐耀东1号私募证券投资基金,2026-08-28,0.856000,2026-08-28,0.856000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.856
SBCT05,艳珍玄武300中性1号,2026-08-28,1.128800,2026-08-28,1.128800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1288
SBCB86,泽赢玄坛稳进二号,2026-08-28,1.137300,2026-08-28,1.137300,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1373
SBBZ26,刀锋中性阿尔法私募证券投资基金,2026-08-28,0.908500,2026-08-28,0.908500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.9085
SBBH00,泽赢玄坛稳进一号,2026-08-28,1.663700,2026-08-28,1.663700,2026-08-28,1个月内,,weekly,advancedlist,2026-09-02,1.6715
SBBE42,骏远高价值成长6号,2026-08-28,1.488500,2026-08-28,1.488500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.4885
SBAW63,创懿新生一号,2026-08-28,1.138000,2026-08-28,1.138000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.138
SB8677,星云至恒白羊座可转债,2026-08-28,1.027100,2026-08-28,1.027100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0271
SB7255,杨湜微盘股增强1号,2026-08-28,2.623600,2026-08-28,2.623600,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,2.6476
SB6408,磐松多空对冲均衡配置1号,2026-08-28,1.234500,2026-08-28,1.234500,2026-08-28,1个月内,,weekly,advancedlist,2026-09-02,1.2408
SB5534,金和至信稳健12号,2026-08-28,1.147600,2026-08-28,1.147600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1476
SAZW60,阶石稳健9号,2026-08-28,1.025700,2026-08-28,1.025700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.0252
SAZR53,禅龙全天候复合策略高波1号,2026-08-28,1.091700,2026-08-28,1.091700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0917
SAZQ73,禅龙全天候复合策略中波1号,2026-08-28,1.063100,2026-08-28,1.063100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.065
SAZF34,盖亚青柯刺桐1号,2026-08-28,1.307600,2026-08-28,1.307600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.3076
SAZF25,瀚鑫纸鸢低波,2026-08-28,1.084200,2026-08-28,1.084200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0842
SAZC25,元图省心享量化选股1号,2026-08-28,1.300900,2026-08-28,1.300900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.3009
SAZA22,鸣瑜多策略均衡1号,2026-08-28,1.017100,2026-08-28,1.017100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0171
SAYR22,量智传奇CTA一号,2026-08-28,1.117200,2026-08-28,1.117200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.1279
SAYN63,邦阁赤水1号,2026-08-28,0.953300,2026-08-28,0.953300,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.9533
SAXS45,笃熙禀泰文艺复兴20号私募证券投资基金,2026-08-28,1.054800,2026-08-28,1.054800,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.0499
SAWR20,彬元天源量化,2026-08-28,1.778300,2026-08-28,1.778300,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.7783
SAWM47,榕树海中证A500指数增强1号,2026-08-28,1.047500,2026-08-28,1.047500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0475
SAWM40,榕树海有容3号,2026-08-28,1.061500,2026-08-28,1.061500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0615
SAVD06,岱熹涵泰一号,2026-08-28,0.931100,2026-08-28,0.931100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.9311
SAUZ41,量道股票量化多头1号,2026-08-28,1.407000,2026-08-28,1.407000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.436
SAUU43,榕树海中证2000指数增强进取1号,2026-08-28,1.486800,2026-08-28,1.486800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.4868
SAUT50,瀛岳智利,2026-08-28,1.329600,2026-08-28,1.329600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.3296
SAUD63,正定量化选股1号,2026-08-28,1.634800,2026-08-28,1.634800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.6537
SATR26,珏朔翼陇,2026-08-28,1.245000,2026-08-28,1.245000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.245
SATL50,弈倍A500核心资产精选一号,2026-08-28,1.408200,2026-08-28,1.408200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.4082
SATD70,蜂起全球均衡配置1号私募证券投资基金,2026-08-28,1.408100,2026-08-28,1.408100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.4081
SASV13,正定中证A500指数增强2号,2026-08-28,1.525000,2026-08-28,1.525000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.525
SASL69,古木辉耀成长,2026-08-28,1.015000,2026-08-28,1.015000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.015
SASK46,鸣熙沪港深红利精选1号,2026-08-28,1.233900,2026-08-28,1.233900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.2339
SASF46,骐邦-骐纵多策略低波精选,2026-08-28,1.058100,2026-08-28,1.058100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0581
SARZ77,波克宏观配置1号,2026-08-28,1.489300,2026-08-28,1.489300,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.4893
SARV98,正瀛骐骥指数增强17号,2026-08-28,1.686500,2026-08-28,1.686500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.6865
SART78,涵德量化15号,2026-08-28,1.410100,2026-08-28,1.410100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.4101
SARD05,榕树海中证1000指数增强1号,2026-08-28,1.665300,2026-08-28,1.665300,2026-08-28,1个月内,,weekly,advancedlist,2026-09-01,1.6742
SAQM86,香农吉祥500指增一号,2026-08-28,1.402600,2026-08-28,1.402600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.4214
SAQL48,天辉雷诺1号中证1000指数增强,2026-08-28,1.363400,2026-08-28,1.363400,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.3634
SAPX61,博衍九溪CTA2号,2026-08-28,1.528700,2026-08-28,1.528700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.5287
SAPV41,五矿期货宏观金手指三号集合资产管理计划,2026-08-28,1.242500,2026-08-28,1.242500,2026-08-28,1个月内,,weekly,,,
SAPR48,磐松核心资产指数增强进取1号,2026-08-28,1.592200,2026-08-28,1.592200,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.5804
SAPM41,坤望隆盛专享1号,2026-08-28,2.243000,2026-08-28,2.243000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,2.243
SANT29,榕树海中证500指数增强2号,2026-08-28,1.601300,2026-08-28,1.601300,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.6013
SANJ34,博衍医疗健康1号,2026-08-28,1.707700,2026-08-28,1.707700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.7077
SAMM31,方普致远六号私募证券投资基金,2026-08-28,1.048200,2026-08-28,1.048200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0482
SAMJ60,榕树海北证选股1号,2026-08-28,0.812300,2026-08-28,0.812300,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.8123
SALT87,正定沪深300指数增强1号私募证券投资基金,2026-08-28,1.832200,2026-08-28,1.832200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.8464
SALP80,衍进成长1号,2026-08-28,1.720000,2026-08-28,1.720000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.72
SALN78,千衍六明2号,2026-08-28,0.979900,2026-08-28,0.979900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.9799
SALL30,量衍商品主观配置安泰1号,2026-08-28,0.963000,2026-08-28,0.963000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.963
SALG52,长鲸探源优选1号,2026-08-28,1.381600,2026-08-28,1.381600,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.3515
SAKX05,旭杨凌云一号,2026-08-28,1.081800,2026-08-28,1.081800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0818
SAKD25,千衍三涛30号,2026-08-28,1.222500,2026-08-28,1.222500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.2225
SAKB10,唐德守御黄金增强1号,2026-08-28,0.953500,2026-08-28,0.953500,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,0.916
SAKB02,宽辅优享1号,2026-08-28,1.095800,2026-08-28,1.095800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.0949
SAJU22,趣时远见,2026-08-28,2.065200,2026-08-28,2.065200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,2.0489
SAJH39,进化论多棱镜沪深300指数增强,2026-08-28,1.544900,2026-08-28,1.544900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.5449
SAJD82,盛恒五号中证1000指数增强,2026-08-28,1.891200,2026-08-28,1.891200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.8912
SAJB69,唐德坚竹量化1号,2026-08-28,1.588400,2026-08-28,1.588400,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.5884
SAHX36,慕途商品套利1号私募证券投资基金,2026-08-28,1.057800,2026-08-28,1.057800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0578
SAHV29,刀锋臻传一期私募证券投资基金,2026-08-28,1.014800,2026-08-28,1.014800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0148
SAHU42,远澜冬青跨境套利1号,2026-08-28,1.480000,2026-08-28,1.480000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.48
SAHU37,磐松红利指数增强2号,2026-08-28,1.258900,2026-08-28,1.258900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.2681
SAHU28,配邦中圣,2026-08-28,1.284000,2026-08-28,1.284000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.284
SAHN62,磐松市场中性2号,2026-08-28,1.233100,2026-08-28,1.233100,2026-08-28,1个月内,,weekly,advancedlist,2026-09-02,1.24
SAHM04,唐德幽兰量化套利一号,2026-08-28,1.073100,2026-08-28,1.073100,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.0669
SAHA95,数法日月星辰3号,2026-08-28,4.935600,2026-08-28,4.935600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,4.9356
SAGV64,米纳1000指数增强2号,2026-08-28,1.311900,2026-08-28,1.311900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.3119
SAGF16,骐邦-骐纵新程成长1号,2026-08-28,1.530700,2026-08-28,1.530700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.5307
SAGB84,唐德傲梅量化CTA一号,2026-08-28,0.944100,2026-08-28,0.944100,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,0.9492
SAFW30,野牛稳进2号,2026-08-28,1.048200,2026-08-28,1.048200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0482
SAFP38,明睿盈途稳健,2026-08-28,1.093100,2026-08-28,1.093100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0931
SAEW53,骐邦新程多策略稳健,2026-08-28,1.383100,2026-08-28,1.383100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.3831
SAET88,巨量均衡中证1000进取型指数增强一号,2026-08-28,1.783500,2026-08-28,1.783500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.8075
SAET17,鲁民投沪深300指数增强一号,2026-08-28,1.425400,2026-08-28,1.425400,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.4254
SAEQ89,星旭北证量化选股1号,2026-08-28,0.945600,2026-08-28,0.945600,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,0.9681
SAEQ57,衍盛中证1000指数增强建享2号,2026-08-28,1.586700,2026-08-28,1.586700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.6027
SAEQ13,正定量化对冲1号私募证券投资基金,2026-08-28,1.447600,2026-08-28,1.447600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.454
SAEH44,五矿期货宏观量化股指转债一号集合资产管理计划,2026-08-28,1.057800,2026-08-28,1.057800,2026-08-28,1个月内,,weekly,,,
SADU30,千衍六贞15号,2026-08-28,1.193500,2026-08-28,1.193500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1935
SADJ44,凯丰凌风1号基本面量化CTA,2026-08-28,1.360200,2026-08-28,1.360200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.3602
SADH56,无涯中证1000指数增强1号,2026-08-28,1.685100,2026-08-28,1.685100,2026-08-28,1个月内,,weekly,advancedlist,2026-09-01,1.6861
SADF37,托特沪深300指数增强2号,2026-08-28,1.944400,2026-08-28,1.944400,2026-08-28,1个月内,,weekly,advancedlist,2026-09-02,1.9309
SACW48,无隅磐石五号,2026-08-28,1.111900,2026-08-28,1.111900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1119
SACS58,微观博易-宝途二号,2026-08-28,1.073700,2026-08-28,1.073700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0737
SACM99,进化论多棱镜中证1000指数增强,2026-08-28,1.937600,2026-08-28,1.937600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.9649
SABN49,久期云锦量化1号,2026-08-28,1.172400,2026-08-28,1.172400,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1724
SABF94,涵德明德中证2000指数增强1号,2026-08-28,1.776200,2026-08-28,1.776200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.7762
SABF02,千衍六和36号2000增强,2026-08-28,1.934400,2026-08-28,1.934400,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.9344
SAAX16,富犇尊享稳进6号私募证券投资基金,2026-08-28,1.249000,2026-08-28,1.249000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.2481
SAAV96,鲁民投中证500指数增强二号,2026-08-28,1.834900,2026-08-28,1.834900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.8349
SAAG38,五矿期货千里马一号CTA集合资产管理计划,2026-08-28,0.940100,2026-08-28,0.940100,2026-08-28,1个月内,,weekly,,,
S09980,托特春晓A500指数增强3号,2026-08-28,1.631300,2026-08-28,1.631300,2026-08-28,1个月内,,weekly,advancedlist,2026-09-02,1.612
QV204A,福克斯-准星宙斯盾壹号A类,2026-08-28,2.435300,2026-08-28,2.435300,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,2.4559
QM058A,忤合福牛A类,2026-08-28,1.652000,2026-08-28,1.652000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.652
N8515B,沣盈金砖三期B类,2026-08-28,0.909100,2026-08-28,0.909100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.9091
LS211A,稳博500指数增强多策略1号A类,2026-08-28,1.219100,2026-08-28,1.219100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.2191
L9566A,博益安盈精英1号A类,2026-08-28,2.029000,2026-08-28,2.029000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,2.029
JW903A,博普日添月益A类,2026-08-28,1.434300,2026-08-28,1.434300,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.4378
JK771B,垒昂金鹿量化对冲3号B类,2026-08-28,1.819900,2026-08-28,1.819900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.8306
JG948A,谦信新视野A类,2026-08-28,1.195000,2026-08-28,1.195000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.194
GS011A,毕盛狮远A类,2026-08-28,2.357600,2026-08-28,2.357600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,2.3578
GN354A,博普安泰2号A类,2026-08-28,11.652000,2026-08-28,11.652000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,11.652
GM266C,尚艺阳光1号C类,2026-08-28,1.339900,2026-08-28,1.339900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.3399
BFZ61A,弈祖青圭礼东3号A类,2026-08-28,1.125800,2026-08-28,1.125800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1258
BBX45A,钇远致臻1号A类,2026-08-28,1.473100,2026-08-28,1.473100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.4907
BBE42A,骏远高价值成长6号A类,2026-08-28,1.488500,2026-08-28,1.488500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.4885
B9444A,启泰多策略进取1号A类,2026-08-28,1.577600,2026-08-28,1.577600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.5776
B5898A,孝庸指数增强1号A类,2026-08-28,2.291700,2026-08-28,2.291700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,2.2917
AZL37B,彬元量化市场中性1号B类,2026-08-28,1.269800,2026-08-28,1.269800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.2761
AYC12A,钇远寻闲1号A类,2026-08-28,1.120100,2026-08-28,1.120100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.1215
AWX37A,盛冠达泽众9号A类,2026-08-28,1.111700,2026-08-28,1.111700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1117
AWR20B,彬元天源量化B类,2026-08-28,1.775800,2026-08-28,1.775800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.7758
AUZ41A,量道股票量化多头1号A类,2026-08-28,1.407100,2026-08-28,1.407100,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.4361
ARN86B,和融联艺骅中证1000指数增强一号B类,2026-08-28,0.947500,2026-08-28,0.947500,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.9475
APQ49B,锦福源私享一号B类,2026-08-28,0.978000,2026-08-28,0.978000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,0.978
APG21B,海楚进取成长1号B类,2026-08-28,1.180600,2026-08-28,1.180600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1806
ANR59B,简文日昇8号B类,2026-08-28,1.179100,2026-08-28,1.179100,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.1791
ALU67B,简文日昇6号B类,2026-08-28,1.343100,2026-08-28,1.343100,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.3401
ALP80A,衍进成长1号A类,2026-08-28,1.706600,2026-08-28,1.706600,2026-08-28,1个月内,,weekly,advancedlist,2026-09-03,1.6527
AKV28A,英旷专享2号A类,2026-08-28,1.054700,2026-08-28,1.054700,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0547
AKS40A,佳岳-元榕1号A类,2026-08-28,1.337000,2026-08-28,1.337000,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.337
AJE03B,文多文睿五期B类,2026-08-28,1.092200,2026-08-28,1.092200,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.0922
ADG72B,凯瑞稳健二号B类,2026-08-28,1.685400,2026-08-28,1.685400,2026-08-28,1个月内,,weekly,,,
ACH20A,久期云霄中证1000指增1号A类,2026-08-28,1.841800,2026-08-28,1.841800,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.8418
ACG52B,千衍六贞1号B类,2026-08-28,1.598600,2026-08-28,1.598600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.5986
ABN49A,久期云锦量化1号A类,2026-08-28,1.167600,2026-08-28,1.167600,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.1676
AAV96B,鲁民投中证500指数增强二号B类,2026-08-28,1.834900,2026-08-28,1.834900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.8349
AAV96A,鲁民投中证500指数增强二号A类,2026-08-28,1.834900,2026-08-28,1.834900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-28,1.8349
AAH74A,久期云霄量化1号A类,2026-08-28,1.544900,2026-08-28,1.544900,2026-08-28,1个月内,,weekly,advancedlist,2026-08-31,1.5564
SAZC96,领久成长策略3号,2026-08-24,3.645700,2026-08-24,3.645700,2026-08-24,1个月内,ok,weekly,advancedlist,2026-08-24,3.6457
SZW650,亘曦行知1号,2026-08-21,1.273500,2026-08-21,1.273500,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,1.2735
SXZ626,嘉懿耀辉,2026-08-21,1.097100,2026-08-21,1.097100,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,1.0971
STU712,衍合2000指数增强1号,2026-08-21,2.375100,2026-08-21,2.375100,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,2.3751
STL592,善择稳进9号,2026-08-21,1.071300,2026-08-21,1.071300,2026-08-21,1个月内,,weekly,advancedlist,2026-08-24,1.0795
STE104,京盈智投博益,2026-08-21,7.256000,2026-08-21,7.256000,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,7.256
SGT288,卓尚天道1号私募证券投资基金,2026-08-21,1.051200,2026-08-21,1.051200,2026-08-21,1个月内,,weekly,advancedlist,2026-08-24,1.0523
SGG536,黑玺湖畔1号,2026-08-21,2.695000,2026-08-21,2.695000,2026-08-21,1个月内,,weekly,advancedlist,2026-08-24,2.695
SBDS49,衍合微盘股指数增强1号私募证券投资基金,2026-08-21,1.017200,2026-08-21,1.017200,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,1.0172
SAWV19,锦福源中证1000指增,2026-08-21,1.075900,2026-08-21,1.075900,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,1.0759
SAUW32,融成聚沙成塔1号,2026-08-21,1.038800,2026-08-21,1.038800,2026-08-21,1个月内,,weekly,advancedlist,2026-08-24,1.0501
SASY00,澜熙海川1号,2026-08-21,1.040000,2026-08-21,1.040000,2026-08-21,1个月内,,weekly,advancedlist,2026-08-26,1.043
SASW88,省心享千朔中证A500兴泰1号,2026-08-21,1.414500,2026-08-21,1.414500,2026-08-21,1个月内,,weekly,advancedlist,2026-08-24,1.389
SARD35,上海正瀛天洋一号,2026-08-21,1.552200,2026-08-21,1.552200,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,1.5522
SAQV78,五矿期货宏观金手指五号集合资产管理计划,2026-08-21,1.192200,2026-08-21,1.192200,2026-08-21,1个月内,,weekly,,,
SACD55,嘉懿悠月,2026-08-21,1.104700,2026-08-21,1.104700,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,1.1047
S28048,泓湖稳健宏观对冲,2026-08-21,8.892100,2026-08-21,8.892100,2026-08-21,1个月内,,weekly,advancedlist,2026-08-21,8.8921
SZY083,华富衍生品2号,2026-08-07,0.882300,2026-08-07,0.882300,2026-08-07,1个月内,,weekly,advancedlist,2026-08-07,0.8823
SNS466,佑维CTA进取六号,2026-08-07,1.409600,2026-08-07,1.409600,2026-08-07,1个月内,,weekly,advancedlist,2026-08-07,1.4096
SABA33,甬远稳健增长七期,2026-08-07,0.966200,2026-08-07,0.966200,2026-08-07,1个月内,,weekly,advancedlist,2026-08-07,0.9662
