beian_hao,product_name,list_nav_date,list_nav,nav_table_max_date,nav_table_nav_at_max,have_latest_date,date_bucket,empty_date_probe,fof99_policy,fof99_source,fof99_latest_date,fof99_latest_nav
SGZ933,万泰华瑞行远三号,2026-05-22,4.810000,2026-05-22,4.810000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.999
SGZ821,汉和资本36期,2026-05-22,1.187700,2026-05-22,1.187700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9542
SGZ820,新方程瑞享强债1期,2026-05-22,1.460300,2026-05-22,1.460300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.4659
SGZ616,东方港湾马拉松17号,2026-05-22,2.686900,2026-05-22,2.686900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.4192
SGZ350,金珀10号三期,2026-05-22,1.305600,2026-05-22,1.305600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1948
SGZ348,幻方量化信淮500指数专享19号1期,2026-05-22,4.710000,2026-05-22,4.710000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.992
SGZ270,福汇嘉健,2026-05-22,0.642000,2026-05-22,0.642000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.556
SGZ152,珺容无相纯债1号,2026-05-22,2.159900,2026-05-22,2.159900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.1502
SGY945,会世元丰CTA2号,2026-05-22,1.938300,2026-05-22,1.938300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.9639
SGY876,尊道强毅核心价值成长,2026-05-22,1.498400,2026-05-22,1.498400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.4087
SGY749,雸昇成长1号,2026-05-22,1.267500,2026-05-22,1.267500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2188
SGY654,同犇11期子基金1号,2026-05-22,1.198700,2026-05-22,1.198700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-14,1.0703
SGY594,匀丰指增1号,2026-05-22,2.127500,2026-05-22,2.127500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.857
SGY382,冲融勤行2号,2026-05-22,0.833900,2026-05-22,0.833900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.7997
SGY375,榕树盛世增长十五期,2026-05-22,1.845900,2026-05-22,1.845900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.6761
SGY286,珠池量化慧眼掘金3期,2026-05-22,1.515500,2026-05-22,1.515500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.5165
SGY267,睿璞投资-睿洪六号-专研2号,2026-05-22,1.632000,2026-05-22,1.632000,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-03,1.5744
SGY123,远惟风雪10号,2026-05-22,3.229500,2026-05-22,3.229500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.4334
SGY109,凯丰宏观策略11-17号,2026-05-22,1.315100,2026-05-22,1.315100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.1528
SGY091,满风多策略1号,2026-05-22,1.423700,2026-05-22,1.423700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.4893
SGX815,极至朝阳一期,2026-05-22,0.996900,2026-05-22,0.996900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.997
SGX806,平凡战谱中证500指数增强,2026-05-22,3.152000,2026-05-22,3.152000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.916
SGX711,世纪兴元ETF策略1号,2026-05-22,1.454600,2026-05-22,1.454600,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-03,1.4576
SGX657,禅龙扶摇9号,2026-05-22,1.028000,2026-05-22,1.028000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.046
SGX645,西藏隆源对冲6号,2026-05-22,1.713000,2026-05-22,1.713000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.542
SGX594,东方港湾顺天壹号,2026-05-22,1.372000,2026-05-22,1.372000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.246
SGX586,中阅鸿利3号,2026-05-22,4.491000,2026-05-22,4.491000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,4.76
SGX585,中阅鸿利2号,2026-05-22,3.734000,2026-05-22,3.734000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.7
SGX556,君之健渐进1号,2026-05-22,1.186000,2026-05-22,1.186000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.248
SGX553,君之健君享1号,2026-05-22,2.443000,2026-05-22,2.443000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.602
SGX431,和御优脉五号,2026-05-22,1.972500,2026-05-22,1.972500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.8874
SGX405,坤德永盛3期,2026-05-22,1.043200,2026-05-22,1.043200,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-10,0.9131
SGW756,晓鹰投资嘉裕1号,2026-05-22,1.145600,2026-05-22,1.145600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.932
SGW710,与取华山7号,2026-05-22,1.028600,2026-05-22,1.028600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.0606
SGW576,阳川雅江FOF2号,2026-05-22,0.993800,2026-05-22,0.993800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.092
SGW525,量信量化3期,2026-05-22,1.018000,2026-05-22,1.018000,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-31,1.127
SGW352,洛书瑞盈建兴,2026-05-22,3.151500,2026-05-22,3.151500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.0438
SGW281,在赢套利一号,2026-05-22,0.996600,2026-05-22,0.996600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0306
SGW123,格林施通-大鹏湾财富十二期,2026-05-22,2.596200,2026-05-22,2.596200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.5476
SGW107,钧富超级全天候1号,2026-05-22,0.998700,2026-05-22,0.998700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.0191
SGW091,庄贤对冲3号,2026-05-22,1.045000,2026-05-22,1.045000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.068
SGW076,佑维CTA平衡一号,2026-05-22,1.266000,2026-05-22,1.266000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.362
SGW008,凯丰宏观策略17号,2026-05-22,1.356800,2026-05-22,1.356800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2318
SGV953,百航沪深指数增强1号,2026-05-22,3.913000,2026-05-22,3.913000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.747
SGV805,盛冠达CTA基本面量化8号,2026-05-22,2.030000,2026-05-22,2.030000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.029
SGV764,大得东方港湾一号,2026-05-22,3.407000,2026-05-22,3.407000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.233
SGV723,富昶投资永旭一期,2026-05-22,3.182000,2026-05-22,3.182000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.668
SGV679,量盈量化CTA六号,2026-05-22,1.219000,2026-05-22,1.219000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.046
SGV668,幻方中证1000量化多策略2号,2026-05-22,5.220600,2026-05-22,5.220600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,4.4127
SGV461,银万永乐债券1期,2026-05-22,1.072000,2026-05-22,1.072000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.098
SGV227,帆贝理性人,2026-05-22,2.886000,2026-05-22,2.886000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.068
SGV053,慧创蚨祥裕己1号,2026-05-22,5.020000,2026-05-22,5.020000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,5.96
SGV041,航景星和修远4号,2026-05-22,1.863200,2026-05-22,1.863200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.7645
SGV011,茂典资产盛典季开纯债1号,2026-05-22,0.456000,2026-05-22,0.456000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.421
SGU955,留仁鎏金六号,2026-05-22,2.121000,2026-05-22,2.121000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.02
SGU820,量信进取1号,2026-05-22,1.156000,2026-05-22,1.156000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.425
SGU763,时代复兴环球精选一号,2026-05-22,1.306700,2026-05-22,1.306700,2026-05-22,3-6个月,,update_slow,advancedlist,2026-06-12,1.2457
SGU760,天鹭量化一号,2026-05-22,1.395400,2026-05-22,1.395400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2438
SGU349,高毅邻山1号远望24号,2026-05-22,1.464400,2026-05-22,1.464400,2026-05-22,3-6个月,,update_slow,advancedlist,2026-06-26,1.3985
SGU197,无量宏观量化多策略2号,2026-05-22,1.640000,2026-05-22,1.640000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.578
SGU134,睿沃德科技1号,2026-05-22,7.984200,2026-05-22,7.984200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,6.0286
SGU117,盛麒盛中,2026-05-22,3.840100,2026-05-22,3.840100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.5446
SGT771,泉智守正2号,2026-05-22,1.749000,2026-05-22,1.749000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.767
SGT646,闻道稳健一号,2026-05-22,1.617000,2026-05-22,1.617000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-07,1.5101
SGT621,正源信毅旗舰1号,2026-05-22,1.210600,2026-05-22,1.210600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.1907
SGT524,仙童9期,2026-05-22,1.750800,2026-05-22,1.750800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.7624
SGT506,东方港湾价值投资18号,2026-05-22,3.367000,2026-05-22,3.367000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.0151
SGT477,立华中政知行1号,2026-05-22,1.526000,2026-05-22,1.526000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.286
SGT363,幻方量化专享14号1期,2026-05-22,4.933800,2026-05-22,4.933800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,4.1887
SGT267,裕晋长盈1期,2026-05-22,1.348200,2026-05-22,1.348200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3038
SGT102,誉辉慧裕1号,2026-05-22,1.142700,2026-05-22,1.142700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.8626
SGS990,盘京盛信9期D,2026-05-22,3.428300,2026-05-22,3.428300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.1798
SGS904,高毅邻山1号远望23号,2026-05-22,1.519600,2026-05-22,1.519600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.5204
SGS730,盘京盛信9期C,2026-05-22,3.531900,2026-05-22,3.531900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.2669
SGS729,盘京盛信9期B,2026-05-22,3.644400,2026-05-22,3.644400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.3649
SGS276,奶酪11号,2026-05-22,0.993100,2026-05-22,0.993100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,0.988
SGS267,翰聚合一2号,2026-05-22,1.259000,2026-05-22,1.259000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.243
SGS026,唐龙量化对冲1号,2026-05-22,2.106000,2026-05-22,2.106000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.169
SGS012,荷荷兴唐二号,2026-05-22,0.964600,2026-05-22,0.964600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0495
SGS011,毕盛狮远私募证券投资基金,2026-05-22,2.379400,,,2026-05-22,3-6个月,,update_slow,advancedlist,2026-03-27,2.4793
SGR994,犇牛合赢双子星1号,2026-05-22,2.024000,2026-05-22,2.024000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.018
SGR963,源峰裕利1号D期,2026-05-22,1.472100,2026-05-22,1.472100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4708
SGR939,钧富中证500指数增强1号,2026-05-22,1.422000,2026-05-22,1.422000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.3709
SGR724,方御投资银锁二号,2026-05-22,1.198000,2026-05-22,1.198000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.143
SGR713,东方港湾价值投资15号1期,2026-05-22,2.661000,2026-05-22,2.661000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.4066
SGR587,爱建-翊安可转债1号,2026-05-22,1.927000,2026-05-22,1.927000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.918
SGR562,东方马拉松锐创3号,2026-05-22,1.127000,2026-05-22,1.127000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.282
SGR557,旌安3号,2026-05-22,1.115800,2026-05-22,1.115800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.0135
SGR510,华澄北极一号,2026-05-22,4.877700,2026-05-22,4.877700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,5.2841
SGR430,三角洲量投1号,2026-05-22,1.142000,2026-05-22,1.142000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.128
SGR390,望岳投资罗马大道未来地图1号,2026-05-22,2.820800,2026-05-22,2.820800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.4139
SGR369,恒基祥荣1号,2026-05-22,1.392000,2026-05-22,1.392000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4191
SGR366,刀锋期权套利,2026-05-22,1.018800,2026-05-22,1.018800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.059
SGR345,钜融景诚1号,2026-05-22,1.424100,2026-05-22,1.424100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3509
SGR324,中阅知行1号,2026-05-22,0.374900,2026-05-22,0.374900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.3925
SGR273,中阅磐岩6号,2026-05-22,1.489000,2026-05-22,1.489000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.465
SGR203,渡苇北洋1号,2026-05-22,1.653000,2026-05-22,1.653000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.5329
SGR146,鸿通优选,2026-05-22,2.072300,2026-05-22,2.072300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.7976
SGR089,东方港湾价值投资15号,2026-05-22,3.532500,2026-05-22,3.532500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.2103
SGR062,高熵大得元盛私募固定收益投资基金,2026-05-22,1.845000,2026-05-22,1.845000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.6877
SGR025,东方港湾马拉松18号,2026-05-22,2.755300,2026-05-22,2.755300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.5003
SGQ731,恒如套利三号,2026-05-22,1.073100,2026-05-22,1.073100,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-03,1.0697
SGQ716,宏量鼎诚,2026-05-22,1.002300,2026-05-22,1.002300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9901
SGQ715,东方港湾杰盈1期,2026-05-22,2.995000,2026-05-22,2.995000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.731
SGQ502,翼丰稳健21号,2026-05-22,3.989100,2026-05-22,3.989100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.5898
SGQ500,国皓展鸿6号,2026-05-22,0.654000,2026-05-22,0.654000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,0.653
SGQ310,骏骁16号,2026-05-22,1.365900,2026-05-22,1.365900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.5838
SGQ267,昭华湛蓝一号,2026-05-22,1.545000,2026-05-22,1.545000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.489
SGQ262,排排网豫亨价值成长,2026-05-22,2.177000,2026-05-22,2.177000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.066
SGP899,翼虎成长一期,2026-05-22,5.384000,2026-05-22,5.384000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,4.7533
SGP872,利位星辰8号,2026-05-22,1.072000,2026-05-22,1.072000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.077
SGP871,小黑妞满天星1号,2026-05-22,1.494000,2026-05-22,1.494000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.47
SGP823,新智达成长二号,2026-05-22,2.978000,2026-05-22,2.978000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.103
SGP652,泰舜昭阳掘金1号,2026-05-22,2.630000,2026-05-22,2.630000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.439
SGP614,翊安投资尊享3号,2026-05-22,1.109000,2026-05-22,1.109000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.089
SGP516,旭诺CTA三号,2026-05-22,3.800600,2026-05-22,3.800600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.7389
SGP496,晨乐佳享4号,2026-05-22,1.514000,2026-05-22,1.514000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.471
SGP388,大禾投资-掘金999号,2026-05-22,2.967000,2026-05-22,2.967000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.309
SGN944,航长传承-仲咏,2026-05-22,0.914200,2026-05-22,0.914200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.8696
SGN800,玉数纯阿尔法二号,2026-05-22,1.709100,2026-05-22,1.709100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.6015
SGN627,榕树安心年盛,2026-05-22,2.985800,2026-05-22,2.985800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.7128
SGN599,盛麒科技,2026-05-22,2.069000,2026-05-22,2.069000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.899
SGN579,巨量边界量化精选1号,2026-05-22,1.536500,2026-05-22,1.536500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.5193
SGN571,守正用奇指增1号,2026-05-22,2.272100,2026-05-22,2.272100,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-02,2.2741
SGN568,中睿合银弈势20号,2026-05-22,3.277000,2026-05-22,3.277000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.519
SGN473,东睿星海汇羲然1号,2026-05-22,4.075000,2026-05-22,4.075000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,4.004
SGN405,象树米益价值,2026-05-22,0.930000,2026-05-22,0.930000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.954
SGN354,博普安泰2号,2026-05-22,15.587000,2026-05-22,15.587000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,12.267
SGN353,凯普乐国内对冲3号,2026-05-22,1.184600,2026-05-22,1.184600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9325
SGN226,定达量化CTA1号,2026-05-22,1.103000,2026-05-22,1.103000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.079
SGM926,火神启富有道1号,2026-05-22,1.050000,2026-05-22,1.050000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9415
SGM834,盛泉恒元量化套利17号,2026-05-22,2.050500,2026-05-22,2.050500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-14,2.0673
SGM768,日斗枫藤价值一号,2026-05-22,0.845000,2026-05-22,0.845000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.863
SGM633,智领兆元尊荣FOF3号,2026-05-22,3.532000,2026-05-22,3.532000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.419
SGM549,千象22期,2026-05-22,1.994300,2026-05-22,1.994300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.9318
SGM544,东方港湾春风三号,2026-05-22,0.383000,2026-05-22,0.383000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.317
SGM512,殊馥馥源套利1号,2026-05-22,1.066200,2026-05-22,1.066200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.0982
SGM468,陆宝嘉成科创A,2026-05-22,1.513400,2026-05-22,1.513400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.4921
SGM466,陆宝嘉成科创,2026-05-22,2.036700,2026-05-22,2.036700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.0123
SGM463,陆宝伽缘点金A,2026-05-22,1.448100,2026-05-22,1.448100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.436
SGM433,点宝价值成长2号,2026-05-22,1.101000,2026-05-22,1.101000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.995
SGM408,百重泉宝利奥一号,2026-05-22,0.994000,2026-05-22,0.994000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.049
SGM400,千惠多空波动率进取1号,2026-05-22,1.676700,2026-05-22,1.676700,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-17,1.6344
SGM299,永泉奇点1号混合投资,2026-05-22,1.730000,2026-05-22,1.730000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.763
SGM100,鑫泉启航1号,2026-05-22,1.401500,2026-05-22,1.401500,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,1.7158
SGM073,钧富海外指数增强2号(美日欧),2026-05-22,1.216400,2026-05-22,1.216400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.256
SGL971,宽源红帆3号,2026-05-22,2.855600,2026-05-22,2.855600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.7762
SGL783,国恩宏观精进8号,2026-05-22,3.118700,2026-05-22,3.118700,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,3.0695
SGL739,东方港湾马拉松16号,2026-05-22,4.030000,2026-05-22,4.030000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.669
SGL684,均成博孚利1号,2026-05-22,9.203000,2026-05-22,9.203000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,9.365
SGL682,丰裕2号价值丰收,2026-05-22,1.719300,2026-05-22,1.719300,2026-05-22,3-6个月,ok,update_slow,price_api,2026-05-22,1.719300
SGL632,丰裕1号成长富裕,2026-05-22,1.993500,2026-05-22,1.993500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0209
SGL577,赢仕创盈三号,2026-05-22,1.210400,2026-05-22,1.210400,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-02,1.159
SGL551,煜德投资煜泰价值精选2号A期,2026-05-22,1.437000,2026-05-22,1.437000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.338
SGL314,博润银泰稳进多策略1号,2026-05-22,1.492900,2026-05-22,1.492900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3332
SGL310,东方港湾马拉松15号,2026-05-22,2.793000,2026-05-22,2.793000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.5444
SGL097,大筝弘昇2期,2026-05-22,3.807000,2026-05-22,3.807000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,3.585
SGL028,均成CTA3号,2026-05-22,1.732000,2026-05-22,1.732000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.712
SGK317,润泉1期,2026-05-22,4.294000,2026-05-22,4.294000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,4.401
SGK307,禅龙联选复合2号,2026-05-22,1.022000,2026-05-22,1.022000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.034
SGK298,纽达投资A500指增一号,2026-05-22,1.881600,2026-05-22,1.881600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.7997
SGK195,源和稳健成长7号,2026-05-22,1.523400,2026-05-22,1.523400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.4623
SGK158,祐益峰-龙行大地,2026-05-22,0.990400,2026-05-22,0.990400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9439
SGK137,东方港湾价值投资12号,2026-05-22,3.711300,2026-05-22,3.711300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.3443
SGK092,中邮永安国金新智能一号,2026-05-22,1.089900,2026-05-22,1.089900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0231
SGK019,嗣盈迪辐转债1号,2026-05-22,4.197300,2026-05-22,4.197300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,4.0706
SGJ930,汉和资本31期,2026-05-22,1.217700,2026-05-22,1.217700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.97
SGJ816,亿峰精选多策略六号,2026-05-22,0.959000,2026-05-22,0.959000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.182
SGJ740,朝景-沧海1号,2026-05-22,2.044200,2026-05-22,2.044200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.9833
SGJ738,万葵稳健18号,2026-05-22,1.512900,2026-05-22,1.512900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3653
SGJ642,中阅知行2号,2026-05-22,6.484000,2026-05-22,6.484000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,4.946
SGJ612,信安进取,2026-05-22,2.088000,2026-05-22,2.088000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.0976
SGJ610,希瓦辉耀1号,2026-05-22,3.300800,2026-05-22,3.300800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.0597
SGJ513,双隆-进取6号,2026-05-22,1.992000,2026-05-22,1.992000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.028
SGJ467,中阅知行3号,2026-05-22,0.870000,2026-05-22,0.870000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.827
SGJ456,永禧永秋,2026-05-22,1.448800,2026-05-22,1.448800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3408
SGJ421,天贝合拾贝2号,2026-05-22,1.618000,2026-05-22,1.618000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.073
SGJ420,骏骁18号,2026-05-22,1.434300,2026-05-22,1.434300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.6308
SGJ419,骏骁11号,2026-05-22,2.060800,2026-05-22,2.060800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.3021
SGJ371,东方港湾海涛一号,2026-05-22,3.856100,2026-05-22,3.856100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,3.4451
SGJ321,布谷中际公转1号,2026-05-22,0.963000,2026-05-22,0.963000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.994
SGJ231,希瓦风行1号,2026-05-22,1.474100,2026-05-22,1.474100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3612
SGJ190,千耀进取一号,2026-05-22,2.563900,2026-05-22,2.563900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.2452
SGJ116,民晟恒益1期,2026-05-22,1.595000,2026-05-22,1.595000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-14,1.4351
