beian_hao,product_name,list_nav_date,list_nav,nav_table_max_date,nav_table_nav_at_max,have_latest_date,date_bucket,empty_date_probe,fof99_policy,fof99_source,fof99_latest_date,fof99_latest_nav
S29786,北方国际信托股份有限公司盈阳七号证券投资单一资金信托计划,2024-01-24,0.850500,,,2024-01-24,6个月以上,,,,,
SQM628,衍复春晓私享300指数增强私募证券投资基金,2024-01-23,0.857300,,,2024-01-23,6个月以上,,,,,
SXL543,因诺天问1号私募证券投资基金,2024-01-19,1.129000,,,2024-01-19,6个月以上,,,,,
SXF338,期期三十号私募证券投资基金,2024-01-19,0.860300,,,2024-01-19,6个月以上,,,,,
SVV318,伯兄龙朔对冲私募证券投资基金,2024-01-19,1.097800,,,2024-01-19,6个月以上,,,,,
STS806,伯兄至道中证500指数增强私募证券投资基金,2024-01-19,1.016400,,,2024-01-19,6个月以上,,,,,
STQ128,伯兄永康中证1000指数增强私募证券投资基金,2024-01-19,0.929200,,,2024-01-19,6个月以上,,,advancedlist,2025-10-22,1.309
SNV188,衍复金选沪深300指数增强一号私募证券投资基金,2024-01-19,0.889500,,,2024-01-19,6个月以上,,,,,
SNK187,因诺CTA1号私募证券投资基金,2024-01-19,2.304000,,,2024-01-19,6个月以上,,,,,
SJU271,尚湖安泰平衡配置一号私募证券投资基金,2024-01-19,1.250400,,,2024-01-19,6个月以上,,,,,
SGN511,国元期货博孚利一号FOF集合资产管理计划,2024-01-19,1.028800,,,2024-01-19,6个月以上,,,,,
SGK101,华钧地节1期私募证券投资基金,2024-01-19,1.044400,,,2024-01-19,6个月以上,,,advancedlist,2019-04-11,1
SSX606,龙帆恒盛稳固10号私募证券投资基金,2024-01-18,1.116000,,,2024-01-18,6个月以上,,,,,
SGJ540,禹合高阿尔法1号私募证券投资基金,2024-01-18,0.645900,,,2024-01-18,6个月以上,,,,,
SQY817,启林金选中证500指数增强7号私募证券投资基金,2024-01-16,0.927100,,,2024-01-16,6个月以上,,,,,
SSB323,九坤金选中证500指数增强9号私募证券投资基金,2024-01-15,0.914800,,,2024-01-15,6个月以上,,,,,
SZL446,象限金选CTA7号私募证券投资基金,2024-01-12,1.018500,,,2024-01-12,6个月以上,,,,,
SXR071,照月海舟优孚进取2号私募证券投资基金,2024-01-12,0.716000,,,2024-01-12,6个月以上,,,,,
STC157,亘曦金选3号私募证券投资基金,2024-01-12,0.767300,,,2024-01-12,6个月以上,,,advancedlist,2021-12-14,1
SSG557,弈倍虎鲸五号私募证券投资基金,2024-01-12,0.933400,,,2024-01-12,6个月以上,,,,,
SSA715,灵均量化选股领航尊享1号私募证券投资基金,2024-01-12,0.883100,,,2024-01-12,6个月以上,,,,,
SQK933,诚奇资产金选量化对冲2号私募证券投资基金,2024-01-12,1.156000,,,2024-01-12,6个月以上,,,,,
SQE765,黑翼金选多策略指数加1号私募证券投资基金,2024-01-12,1.091000,,,2024-01-12,6个月以上,,,,,
SVZ972,跃威常鑫一号私募证券投资基金,2024-01-08,1.009100,,,2024-01-08,6个月以上,,,advancedlist,2022-08-01,1
SES875,金湖无量私享四号私募基金,2024-01-08,9.803000,,,2024-01-08,6个月以上,,,,,
SSZ512,慧创天璇八号私募证券投资基金,2024-01-05,2.415943,,,2024-01-05,6个月以上,,,,,
SXQ681,信朴量化对冲27号私募证券投资基金,2024-01-04,1.041500,,,2024-01-04,6个月以上,,,,,
SVW179,米纳基石一号私募证券投资基金,2024-01-03,1.144400,,,2024-01-03,6个月以上,,,,,
SQU715,展旗致远能源1号私募证券投资基金,2024-01-02,1.221000,,,2024-01-02,6个月以上,,,,,
SQM786,致邃投资-雪香金懿对冲量化11号私募证券投资基金,2024-01-02,1.195600,,,2024-01-02,6个月以上,,,,,
SK9531,孝庸鲲鹏一号私募投资基金,2024-01-02,2.650200,,,2024-01-02,6个月以上,,,advancedlist,2016-08-16,1
SZR561,香农进取一号私募证券投资基金,2023-12-29,1.161000,,,2023-12-29,6个月以上,,,,,
SZR217,立心润波稳健1号私募证券投资基金,2023-12-29,1.082000,,,2023-12-29,6个月以上,,,,,
SXP831,同温层堡垒进取5号私募证券投资基金,2023-12-29,1.253300,,,2023-12-29,6个月以上,,,,,
SVF186,千衍红橡六和5号私募证券投资基金,2023-12-29,1.004000,,,2023-12-29,6个月以上,,,,,
SSD600,展弘稳泰对冲运作3号私募证券投资基金,2023-12-29,1.159100,,,2023-12-29,6个月以上,,,,,
SJY803,思勰投资正好混合中性10号私募证券投资基金,2023-12-29,1.167900,,,2023-12-29,6个月以上,,,,,
SJN180,瑞鼎6号私募证券投资基金,2023-12-29,1.374000,,,2023-12-29,6个月以上,,,,,
SJA480,松树街TAROBO伏摩一号私募证券投资基金,2023-12-29,1.254000,,,2023-12-29,6个月以上,,,advancedlist,2019-08-30,1
SCY299,博隆五号私募证券投资基金,2023-12-28,1.197500,,,2023-12-28,6个月以上,,,advancedlist,2023-08-17,1.0002
SVM099,量衍海锦CTA一号1期私募证券投资基金,2023-12-25,0.972000,,,2023-12-25,6个月以上,,,,,
SQY444,禅龙多资产均衡1号私募证券投资基金,2023-12-25,1.132000,,,2023-12-25,6个月以上,,,advancedlist,2024-04-19,1.005
SZZ613,卓胜彤朗二号私募证券投资基金,2023-12-22,1.168400,,,2023-12-22,6个月以上,,,,,
SZV487,卓胜彤朗三号私募证券投资基金,2023-12-22,0.963900,,,2023-12-22,6个月以上,,,,,
SZF055,洺沣赛博17号私募证券投资基金,2023-12-22,1.021100,,,2023-12-22,6个月以上,,,advancedlist,2024-07-19,1.0339
SXZ837,金伯珠汇富1号私募证券投资基金,2023-12-22,1.009000,,,2023-12-22,6个月以上,,,,,
STZ914,维万股指一号私募证券投资基金,2023-12-22,1.304800,,,2023-12-22,6个月以上,,,,,
SQG063,维万CTA一号私募证券投资基金,2023-12-22,1.644000,,,2023-12-22,6个月以上,,,,,
SNR129,均泰华山一号私募证券投资基金,2023-12-22,1.234600,,,2023-12-22,6个月以上,,,advancedlist,2024-07-19,1.0172
SCU399,博隆量化阿尔法私募证券投资基金,2023-12-22,2.108600,,,2023-12-22,6个月以上,,,advancedlist,2025-01-17,1.9163
SB6790,华软新动力精选对冲13号私募证券投资基金,2023-12-22,1.184400,,,2023-12-22,6个月以上,,,advancedlist,2023-07-26,1
SJS888,和元达元八号量化私募证券投资基金,2023-12-21,1.449000,,,2023-12-21,6个月以上,,,,,
SB9162,善庆山河一号私募证券投资基金,2023-12-21,1.014000,,,2023-12-21,6个月以上,,,,,
SXC742,博孚利尊享跃威二号FOF私募证券投资基金,2023-12-20,1.067200,,,2023-12-20,6个月以上,,,,,
SVX194,托特周行2号私募证券投资基金,2023-12-20,1.125600,,,2023-12-20,6个月以上,,,,,
SSM765,君鼎利达利磐指增一号私募证券投资基金,2023-12-19,1.127400,,,2023-12-19,6个月以上,,,,,
STK587,三个尖泰麋甲子私募证券投资基金,2023-12-15,1.341000,,,2023-12-15,6个月以上,,,advancedlist,2025-04-30,1.323
STF334,千衍九思3号私募证券投资基金,2023-12-15,1.191000,,,2023-12-15,6个月以上,,,,,
SQX020,千衍九思9号私募证券投资基金,2023-12-15,1.248000,,,2023-12-15,6个月以上,,,,,
SNJ432,宣夜投资市场中性禄有一号私募证券投资基金,2023-12-12,0.988600,,,2023-12-12,6个月以上,,,advancedlist,2021-11-25,1.2917
STP635,国优臻选稳健对冲1号私募证券投资基金,2023-12-11,1.012000,,,2023-12-11,6个月以上,,,,,
STG154,广金美好科新二十四号私募证券投资基金,2023-12-11,1.659000,,,2023-12-11,6个月以上,,,,,
STA417,明湾稳增一号私募证券投资基金,2023-12-11,1.014000,,,2023-12-11,6个月以上,,,,,
SW0337,诚奇管理7号私募基金,2023-12-08,2.018000,,,2023-12-08,6个月以上,,,,,
SSW203,赜远量化选股7号私募证券投资基金,2023-12-08,0.971500,,,2023-12-08,6个月以上,,,advancedlist,2021-10-13,1
SGT003,洛书CTA优选壹号私募证券投资基金,2023-12-08,2.876000,,,2023-12-08,6个月以上,,,advancedlist,2020-07-31,1.366
SNS258,济海实哲一号私募证券投资基金,2023-12-07,1.025000,,,2023-12-07,6个月以上,,,,,
SQD473,新湖期货博胜7号集合资产管理计划,2023-12-06,1.029000,,,2023-12-06,6个月以上,,,,,
SZL021,九坤千乘中证1000指数增强专享6号私募证券投资基金,2023-12-01,1.076600,,,2023-12-01,6个月以上,,,,,
SGT050,湘楚麓山二号私募证券投资基金,2023-12-01,1.077000,,,2023-12-01,6个月以上,,,,,
STA214,涵德成益量化混合23号私募证券投资基金,2023-11-30,1.067900,,,2023-11-30,6个月以上,,,,,
SACU97,世纪前沿中证2000指数增强1号私募证券投资基金,2023-11-30,1.001500,,,2023-11-30,6个月以上,,,,,
SZQ956,涌涵伏枥一号私募证券投资基金,2023-11-28,0.831100,,,2023-11-28,6个月以上,,,,,
SX8047,万葵稳健11号私募证券投资基金,2023-11-28,1.031251,,,2023-11-28,6个月以上,,,,,
SZX292,鋆晟嘉兴2号私募证券投资基金,2023-11-27,1.013900,,,2023-11-27,6个月以上,,,,,
SVM121,罗维盈安扶摇精选2号私募证券投资基金,2023-11-27,1.065000,,,2023-11-27,6个月以上,,,,,
STY187,龙帆优孚1号私募证券投资基金,2023-11-27,0.916200,,,2023-11-27,6个月以上,,,,,
SNM579,丰衍财富与日聚金六期证券投资私募基金,2023-11-27,1.175000,,,2023-11-27,6个月以上,,,advancedlist,2020-12-17,1
SXB393,九坤千乘中证1000指数增强专享1号私募证券投资基金,2023-11-24,1.231500,,,2023-11-24,6个月以上,,,,,
SSK380,微观博易-楚书私募证券投资基金,2023-11-24,1.019900,,,2023-11-24,6个月以上,,,advancedlist,2021-08-20,1
SJJ473,致邃投资-雪香对冲量化6号私募证券投资基金,2023-11-24,5.262000,,,2023-11-24,6个月以上,,,,,
SEX064,海浦基石2号私募证券投资基金,2023-11-23,1.255000,,,2023-11-23,6个月以上,,,advancedlist,2023-01-13,1.274
SVZ733,盛丰量化对冲3号私募证券投资基金,2023-11-22,1.016200,,,2023-11-22,6个月以上,,,,,
SQP466,幂数富饶期权套利1号私募证券投资基金,2023-11-22,1.145500,,,2023-11-22,6个月以上,,,,,
SXG757,山海稳健1号私募证券投资基金,2023-11-21,0.864000,,,2023-11-21,6个月以上,,,,,
SVU702,量道CTA精选18B号私募证券投资基金,2023-11-20,0.787000,,,2023-11-20,6个月以上,,,,,
SVE788,子辰盛丰量化对冲一号私募证券投资基金,2023-11-20,1.114000,,,2023-11-20,6个月以上,,,advancedlist,2023-12-29,1.118
STV625,子辰盛丰指数增强二号私募证券投资基金,2023-11-20,1.231000,,,2023-11-20,6个月以上,,,,,
SXE786,璞真龙图腾私募证券投资基金,2023-11-17,1.034600,,,2023-11-17,6个月以上,,,,,
SVW772,坤望量化选股1号私募证券投资基金,2023-11-17,2.530600,,,2023-11-17,6个月以上,,,advancedlist,2023-05-26,1.8303
SGD344,量锐君悦3号指数增强私募证券投资基金,2023-11-17,1.678000,,,2023-11-17,6个月以上,,,,,
SZP934,毅润恒升二号私募证券投资基金,2023-11-16,1.135000,,,2023-11-16,6个月以上,,,advancedlist,2024-07-19,1.023
SXJ290,浙商期货景上源6号集合资产管理计划,2023-11-16,1.004200,,,2023-11-16,6个月以上,,,,,
SGS197,正瀛权智19号私募证券投资基金,2023-11-15,3.959000,,,2023-11-15,6个月以上,,,advancedlist,2019-10-22,1
SXQ583,香樟稳健套利私募证券投资基金,2023-11-14,0.962000,,,2023-11-14,6个月以上,,,advancedlist,2023-04-28,1.081
SER202,鲁民投至正一号私募证券投资基金,2023-11-07,1.263600,,,2023-11-07,6个月以上,,,,,
SAAT21,绰瑞汇海22号私募证券投资基金,2023-11-07,1.000300,,,2023-11-07,6个月以上,,,,,
SLF284,衍复君享一号私募证券投资基金,2023-11-06,1.137300,,,2023-11-06,6个月以上,,,,,
SVJ461,珠池鑫财CTA策略FOF1号私募证券投资基金,2023-11-03,0.914200,,,2023-11-03,6个月以上,,,,,
SVA621,汇乾二柒私募证券投资基金,2023-11-03,0.784000,,,2023-11-03,6个月以上,,,,,
SSR208,国优卷柏复合策略进取1号私募证券投资基金,2023-11-03,1.388400,,,2023-11-03,6个月以上,,,,,
SQG052,衍复星汉中证1000增强1号私募证券投资基金,2023-11-03,1.404200,,,2023-11-03,6个月以上,,,,,
SVP971,量道精选专享20号私募证券投资基金,2023-11-02,0.708000,,,2023-11-02,6个月以上,,,,,
SZZ706,银杉神灯稳健6号私募证券投资基金,2023-11-01,1.018300,,,2023-11-01,6个月以上,,,,,
SLR941,广金美好康德四号私募证券投资基金,2023-11-01,0.978000,,,2023-11-01,6个月以上,,,,,
SZP897,米纳1000指数增强1号私募证券投资基金,2023-10-31,1.001700,,,2023-10-31,6个月以上,,,,,
SXW953,玉数涵瑞专享十一号一期私募证券投资基金,2023-10-31,1.033400,,,2023-10-31,6个月以上,,,,,
SQK974,本利达七号私募证券投资基金,2023-10-31,1.215400,,,2023-10-31,6个月以上,,,advancedlist,2024-07-26,0.8534
SNY705,量道CTA精选专享12号私募证券投资基金,2023-10-31,0.780000,,,2023-10-31,6个月以上,,,,,
SB1447,猎马神灯复合策略2号私募证券投资基金,2023-10-31,1.002700,,,2023-10-31,6个月以上,,,,,
SAAA68,倍致新业盈丰私募证券投资基金,2023-10-31,1.034700,,,2023-10-31,6个月以上,,,,,
SZR238,绰瑞飞余2号私募证券投资基金,2023-10-30,0.987300,,,2023-10-30,6个月以上,,,advancedlist,2023-03-30,0.9895
SZT592,歆享玉衡一号私募证券投资基金,2023-10-27,1.064600,,,2023-10-27,6个月以上,,,advancedlist,2024-07-26,1.074
SVB362,泰银睿智1号私募证券投资基金,2023-10-27,1.050000,,,2023-10-27,6个月以上,,,,,
STH227,宏腾多策略2号私募证券投资基金,2023-10-27,1.668000,,,2023-10-27,6个月以上,,,,,
SLZ579,量派鑫兴16号私募证券投资基金,2023-10-27,1.164800,,,2023-10-27,6个月以上,,,,,
SZU333,猎马神灯复合策略1号私募证券投资基金,2023-10-26,1.049900,,,2023-10-26,6个月以上,,,,,
SNL463,跃威瑞鑫一号私募证券投资基金,2023-10-24,1.060900,,,2023-10-24,6个月以上,,,advancedlist,2023-02-03,1.0072
SVV925,碧烁太极二号私募证券投资基金,2023-10-23,1.062000,,,2023-10-23,6个月以上,,,advancedlist,2022-06-21,1
SGJ566,盛冠达CTA基本面量化1号私募证券投资基金,2023-10-23,1.302500,,,2023-10-23,6个月以上,,,,,
STY571,睿郡金选灵活策略1号私募证券投资基金,2023-10-18,0.991000,,,2023-10-18,6个月以上,,,advancedlist,2022-09-28,1
SXA621,湘楚麓山三号私募证券投资基金,2023-10-17,1.088600,,,2023-10-17,6个月以上,,,,,
S85051,盛泉恒元量化套利1号专项私募证券投资基金,2023-10-17,2.714100,,,2023-10-17,6个月以上,,,advancedlist,2019-07-31,1.6632
STU698,光华复兴私募证券投资基金,2023-10-16,1.388400,,,2023-10-16,6个月以上,,,advancedlist,2024-07-26,1.2545
SB5691,希塔长云1号私募证券投资基金,2023-10-13,1.010500,,,2023-10-13,6个月以上,,,advancedlist,2023-07-18,1
SXL360,垒昂顺意量化对冲1号私募证券投资基金,2023-10-11,1.087000,,,2023-10-11,6个月以上,,,,,
SNG162,顽岩稳健3号私募证券投资基金,2023-10-11,1.293600,,,2023-10-11,6个月以上,,,advancedlist,2020-11-19,1
SVW972,同温层金选量化对冲1号私募证券投资基金,2023-10-09,1.026200,,,2023-10-09,6个月以上,,,advancedlist,2022-06-30,1
SQJ283,天戈量化CTA一号私募证券投资基金,2023-09-28,0.978200,,,2023-09-28,6个月以上,,,,,
SJZ456,鸣熙资产-招享量化CTA1号私募证券投资基金,2023-09-28,0.702200,,,2023-09-28,6个月以上,,,,,
SZU998,致邃投资-智慧矩阵量化5号私募证券投资基金,2023-09-22,1.019700,,,2023-09-22,6个月以上,,,,,
SXX754,盛丰优孚指数增强私募证券投资基金,2023-09-22,0.949800,,,2023-09-22,6个月以上,,,,,
SAAL03,幂数铜须2号私募证券投资基金,2023-09-19,1.025300,,,2023-09-19,6个月以上,,,,,
SGT338,阳泽格林1号私募证券投资基金,2023-09-15,1.126000,,,2023-09-15,6个月以上,,,advancedlist,2024-07-26,0.848
STM373,香农500指增2号私募证券投资基金,2023-09-12,0.981600,,,2023-09-12,6个月以上,,,,,
SVW002,朗坤添盈5号私募证券投资基金,2023-09-11,1.134800,,,2023-09-11,6个月以上,,,,,
STD533,友莹格天都一号私募证券投资基金,2023-09-11,0.932676,,,2023-09-11,6个月以上,,,,,
SSY799,顽岩张杨路私募证券投资基金,2023-09-08,1.003200,,,2023-09-08,6个月以上,,,,,
SNF132,广金美好费米三号私募证券投资基金,2023-09-06,0.709400,,,2023-09-06,6个月以上,,,,,
SXA186,系数CTA套利一号私募证券投资基金,2023-09-05,1.005400,,,2023-09-05,6个月以上,,,advancedlist,2025-12-31,1.2384
STH230,宏腾多策略3号私募证券投资基金,2023-09-04,1.077600,,,2023-09-04,6个月以上,,,,,
SZG962,点钢投资点睿10号私募证券投资基金,2023-08-31,0.990800,,,2023-08-31,6个月以上,,,advancedlist,2025-06-13,1.0186
STY929,盛丰量化对冲8号私募证券投资基金,2023-08-29,0.872800,,,2023-08-29,6个月以上,,,,,
SZE848,人马座恒星永恒6号私募证券投资基金,2023-08-28,0.946500,,,2023-08-28,6个月以上,,,advancedlist,2023-02-06,1
STM202,量道中证500指数增强7号私募证券投资基金,2023-08-28,0.556000,,,2023-08-28,6个月以上,,,,,
SSD740,靖奇天元1号私募证券投资基金,2023-08-25,0.866000,,,2023-08-25,6个月以上,,,,,
STE474,烁菓量化复合套利1号私募证券投资基金,2023-08-23,1.016000,,,2023-08-23,6个月以上,,,advancedlist,2026-04-17,0.9672
SJA977,量道汇盈11号私募证券投资基金,2023-08-22,1.110000,,,2023-08-22,6个月以上,,,,,
SZJ568,阿杏众荥一号私募证券投资基金,2023-08-21,0.918732,,,2023-08-21,6个月以上,,,,,
SXU170,添禄量化股票策略2号私募证券投资基金,2023-08-21,1.024900,,,2023-08-21,6个月以上,,,,,
SLZ715,锐天中睿九十八号私募证券投资基金,2023-08-21,1.111500,,,2023-08-21,6个月以上,,,advancedlist,2020-09-30,1
SZB951,量游寰宇二号私募证券投资基金,2023-08-18,1.038000,,,2023-08-18,6个月以上,,,,,
SVF039,泰舜望山远行私募证券投资基金,2023-08-18,1.087900,,,2023-08-18,6个月以上,,,,,
STL869,瑜瑶私享6号私募证券投资基金,2023-08-18,1.261900,,,2023-08-18,6个月以上,,,,,
SGF952,鸣石积中12号择时对冲量化私募证券投资基金,2023-08-18,1.046524,,,2023-08-18,6个月以上,,,,,
SB4589,展弘广益多策略1号私募证券投资基金,2023-08-17,1.008400,,,2023-08-17,6个月以上,,,,,
SJU199,量道汇盈9号私募证券投资基金,2023-08-16,0.749100,,,2023-08-16,6个月以上,,,,,
SZM853,旭诺笃行致远1号私募证券投资基金,2023-08-11,1.019000,,,2023-08-11,6个月以上,,,advancedlist,2024-07-26,1.148
SXM349,中信期货AI算力基建金属1号集合资产管理计划,2023-08-11,1.082800,,,2023-08-11,6个月以上,,,,,
SVL285,贞元顺安私募证券投资基金,2023-08-11,1.169000,,,2023-08-11,6个月以上,,,advancedlist,2023-12-08,1.2247
SQU521,钧誉厚德CTA混合1号私募证券投资基金,2023-08-11,1.134900,,,2023-08-11,6个月以上,,,,,
SLY403,鲁民投至诚融达多策略五号私募证券投资基金,2023-08-11,0.929900,,,2023-08-11,6个月以上,,,,,
SJP569,贞元图灵衍生品核心1号私募证券投资基金,2023-08-11,1.072300,,,2023-08-11,6个月以上,,,advancedlist,2020-03-18,1
SZF560,万众励合稳健六号私募证券投资基金,2023-08-07,1.011000,,,2023-08-07,6个月以上,,,,,
SXQ211,全集非凡3号私募证券投资基金,2023-08-04,1.039200,,,2023-08-04,6个月以上,,,advancedlist,2024-07-19,1.0604
SXG690,凯读投资稳健8号私募证券投资基金,2023-08-04,1.006800,,,2023-08-04,6个月以上,,,,,
SVZ656,凯读投资凯旋1号私募证券投资基金,2023-08-04,1.016000,,,2023-08-04,6个月以上,,,,,
STG230,巨量均衡中证500指数增强一号私募证券投资基金,2023-08-04,0.964000,,,2023-08-04,6个月以上,,,,,
SXP292,汉弩金石1号私募证券投资基金,2023-08-02,1.052600,,,2023-08-02,6个月以上,,,,,
SNA376,璞远日积月盈尊享1号私募证券投资基金,2023-08-02,1.024700,,,2023-08-02,6个月以上,,,advancedlist,2024-07-26,1.1243
SZV132,和棋尊享10号私募证券投资基金,2023-08-01,1.065100,,,2023-08-01,6个月以上,,,advancedlist,2024-06-28,1.1626
SVM485,因诺天丰89号私募证券投资基金,2023-08-01,1.149000,,,2023-08-01,6个月以上,,,advancedlist,2022-04-21,1
SGV210,元涞双璨指数增强1号私募证券投资基金,2023-08-01,1.701400,,,2023-08-01,6个月以上,,,,,
SZX076,图灵佩利2号私募证券投资基金,2023-07-31,1.089300,,,2023-07-31,6个月以上,,,,,
SZV498,图灵佩利1号私募证券投资基金,2023-07-31,1.068400,,,2023-07-31,6个月以上,,,,,
SZN799,联海经纬1号私募证券投资基金,2023-07-31,0.972800,,,2023-07-31,6个月以上,,,,,
SZB551,盛丰锐贝私募证券投资基金,2023-07-31,0.967200,,,2023-07-31,6个月以上,,,,,
SJY754,元涞双璨阿尔法1号私募证券投资基金,2023-07-31,1.178400,,,2023-07-31,6个月以上,,,,,
SXX954,明道贞祥稳健添利1号私募证券投资基金,2023-07-28,1.058600,,,2023-07-28,6个月以上,,,,,
STJ371,澜熙套利二号私募证券投资基金,2023-07-28,0.996200,,,2023-07-28,6个月以上,,,,,
SS9013,致远CTA精选5号私募证券投资基金,2023-07-28,1.830000,,,2023-07-28,6个月以上,,,,,
SNU356,蒙玺科创50指数量化1号私募证券投资基金,2023-07-28,1.035400,,,2023-07-28,6个月以上,,,,,
SLJ205,添禄投资私募量化2号证券投资基金,2023-07-26,1.159400,,,2023-07-26,6个月以上,,,advancedlist,2020-07-03,1
SJD971,量道CTA精选2C号私募证券投资基金,2023-07-25,1.294000,,,2023-07-25,6个月以上,,,,,
SQN475,仁桥金选泽源9期私募证券投资基金,2023-07-24,1.136200,,,2023-07-24,6个月以上,,,advancedlist,2021-11-05,0.965
SQX704,锐天核心一号私募证券投资基金,2023-07-21,2.441600,,,2023-07-21,6个月以上,,,advancedlist,2021-06-28,1
SNQ189,晓晓CTA综合10号私募证券投资基金,2023-07-21,0.982300,,,2023-07-21,6个月以上,,,,,
SGK095,孝庸市场中性泰创一号私募证券投资基金,2023-07-20,1.483900,,,2023-07-20,6个月以上,,,advancedlist,2022-02-11,1.5778
SJE319,鲁民投CTA五号私募证券投资基金,2023-07-18,1.031000,,,2023-07-18,6个月以上,,,,,
SJD876,恒瑞九期私募证券投资基金,2023-07-18,1.051000,,,2023-07-18,6个月以上,,,advancedlist,2024-07-19,1.009
SZE118,玉数涵瑞专享十九号私募证券投资基金,2023-07-14,1.011000,,,2023-07-14,6个月以上,,,,,
SQR595,盛泉恒元多策略均衡58号私募证券投资基金,2023-07-14,1.097200,,,2023-07-14,6个月以上,,,advancedlist,2021-06-17,1
SNF021,鲁民投CTA六号私募证券投资基金,2023-07-14,2.009800,,,2023-07-14,6个月以上,,,,,
SND449,中邮永安东家鑫安十二号私募证券投资基金,2023-07-14,1.178200,,,2023-07-14,6个月以上,,,,,
SNA473,中邮永安东家鑫安七号私募证券投资基金,2023-07-14,1.228400,,,2023-07-14,6个月以上,,,,,
SLS900,中邮永安东家鑫安五号私募证券投资基金,2023-07-14,1.247600,,,2023-07-14,6个月以上,,,,,
SVW762,坤望专享2号私募证券投资基金,2023-07-13,1.070200,,,2023-07-13,6个月以上,,,advancedlist,2023-11-10,1.0918
SLK966,中邮永安东家量化先锋二号私募证券投资基金,2023-07-13,1.186900,,,2023-07-13,6个月以上,,,advancedlist,2020-07-13,1
SLE683,中邮永安东家鑫安一号私募证券投资基金,2023-07-13,1.275900,,,2023-07-13,6个月以上,,,,,
SJN874,中邮永安尊享九号私募证券投资基金,2023-07-13,1.198500,,,2023-07-13,6个月以上,,,advancedlist,2020-01-02,1
SJC286,中邮永安磐石家族证券投资私募基金,2023-07-13,1.145800,,,2023-07-13,6个月以上,,,advancedlist,2023-01-13,1.1167
SZY391,宽辅远航安心市场中性1号私募证券投资基金,2023-07-10,1.006700,,,2023-07-10,6个月以上,,,,,
SXX613,锐天瑞升私募证券投资基金,2023-07-10,1.194000,,,2023-07-10,6个月以上,,,,,
STB201,和棋期忆6号私募证券投资基金,2023-07-07,1.055400,,,2023-07-07,6个月以上,,,,,
SSD961,伯兄永兴中证500指数增强私募证券投资基金,2023-07-07,1.011000,,,2023-07-07,6个月以上,,,,,
SLZ187,量道指数增强2号私募证券投资基金,2023-07-07,0.875400,,,2023-07-07,6个月以上,,,,,
SJW373,华软新动力中证500指数增强1号组合私募证券投资基金,2023-07-07,1.846900,,,2023-07-07,6个月以上,,,,,
SGZ961,新思哲多策略8期私募证券投资基金,2023-07-07,1.503000,,,2023-07-07,6个月以上,,,advancedlist,2026-05-15,2.045
SXX410,星然军团智选私募证券投资基金,2023-07-06,1.068600,,,2023-07-06,6个月以上,,,,,
SSV146,衍复金选中证1000指数增强四号私募证券投资基金,2023-07-06,1.153300,,,2023-07-06,6个月以上,,,,,
SSG172,量道智秀指数增强5号私募证券投资基金,2023-07-06,0.855000,,,2023-07-06,6个月以上,,,,,
SQY468,衍复金选中证1000指数增强三号私募证券投资基金,2023-07-06,1.121500,,,2023-07-06,6个月以上,,,,,
SNK803,衍复金选中证1000指数增强一号私募证券投资基金,2023-07-06,1.413700,,,2023-07-06,6个月以上,,,,,
SLW840,衍复金选中证1000指数增强五号私募证券投资基金,2023-07-06,1.390200,,,2023-07-06,6个月以上,,,,,
SZK770,笃诚笃行1号私募证券投资基金,2023-07-05,1.044900,,,2023-07-05,6个月以上,,,advancedlist,2023-02-28,1
SQU168,衍复金选中证1000指数增强二号私募证券投资基金,2023-07-05,1.245000,,,2023-07-05,6个月以上,,,,,
SQJ136,慧创天璇三号私募证券投资基金,2023-07-05,1.087200,,,2023-07-05,6个月以上,,,advancedlist,2021-04-08,1
SNT646,慧创安丰五号私募证券投资基金,2023-07-05,1.103600,,,2023-07-05,6个月以上,,,,,
SQQ092,蓝涛蓝极套利2号私募证券投资基金,2023-07-03,0.823300,,,2023-07-03,6个月以上,,,,,
SZB360,吉余杰伦壹号私募证券投资基金,2023-06-30,1.079300,,,2023-06-30,6个月以上,,,advancedlist,2024-07-26,1.0857
SXD910,黑玺驰恒3号私募证券投资基金,2023-06-30,1.008500,,,2023-06-30,6个月以上,,,advancedlist,2023-11-10,1.0493
SVG092,嘉鸿璞真6号私募证券投资基金,2023-06-30,1.012500,,,2023-06-30,6个月以上,,,,,
SVK165,量道投资-招享锐进富祥6号私募证券投资基金,2023-06-29,0.614500,,,2023-06-29,6个月以上,,,,,
SZY760,弈和弈米价值1号私募证券投资基金,2023-06-28,1.005700,,,2023-06-28,6个月以上,,,advancedlist,2024-08-28,0.9766
SQU711,量道指数增强3号私募证券投资基金,2023-06-26,0.851000,,,2023-06-26,6个月以上,,,,,
SXT999,亦赋银河3号中证500指数增强私募证券投资基金,2023-06-21,1.060700,,,2023-06-21,6个月以上,,,advancedlist,2022-11-22,1
SQT587,赢仕创鑫三号私募证券投资基金,2023-06-21,1.161800,,,2023-06-21,6个月以上,,,,,
SXM609,臻瓴致远价值1号私募证券投资基金,2023-06-16,1.099000,,,2023-06-16,6个月以上,,,,,
SVG286,臻瓴致远稳健定投1号私募证券投资基金,2023-06-16,1.240000,,,2023-06-16,6个月以上,,,advancedlist,2022-03-09,1
