来源,产品名称,备案编码,产品全称,备案编号,基金管理人,投资顾问,成立日期,备案日期,托管券商,基金经理,开放日,是否可临开,申购费,追加限制,赎回费,预警线,封闭期,平仓线,管理费率,管理费说明,托管费,行政外包服务费,业绩报酬说明,管理规模,登记编号
团队跟踪,天演9期C号私募证券投资基金,SGQ892,天演9期C号私募证券投资基金,SGQ892,上海天演,,2019-06-10,2019-06-19,国泰君安证券股份有限公司,,每月最后一个交易日,否,,,,0.95,无,0.9,0.01,,0.03%,0.03%,20%,100亿元以上,P1004907
团队跟踪,高熵稳盛4号私募固定收益投资基金,SGR065,高熵稳盛4号私募固定收益投资基金,SGR065,北京高熵资管,,2019-06-06,2019-06-19,中信证券股份有限公司,邓浩、钟诚,"7 月 1 号，非工作日顺延
",否,1%,,0%,,无,,0.01,,,,"对期间年化收益率超过 7%以上部分按照 20%的比例收取管理人业绩报酬
",10-20亿元,P1068186
团队跟踪,潼骁纯债2号,SGR175,潼骁纯债2号私募证券投资基金,SGR175,潼骁投资,,2021-12-22,2021-12-23,华泰证券股份有限公司,吴迪、刘飞,,否,,,,,,,0,,,,,10-20亿元,P1004445
团队跟踪,理成圣远2号B期私募证券投资基金,SGR185,理成圣远2号B期私募证券投资基金,SGR185,上海理成资管,,2023-02-27,2023-03-07,广发证券股份有限公司,,每月15号,否,单笔申购金额＜500万元，申购费率为1%；500万元≤单笔申购金额＜1000万元，申购费率为0.8%；1000万元≤单笔申购金额，申购费率为0.5%,,0%,0.8,,0.75,0.009,,0.015%,0.015%,在业绩报酬计提基准日（投资者赎回日、收益分配基准日和基金清算基准日）提取，对基金份额持有人是收益部分提取20%作为业绩报酬,50-100亿元,P1000399
团队跟踪,念空安瑞私募证券投资基金,SGR188,念空安瑞私募证券投资基金,SGR188,上海念空,,2020-05-11,2020-05-14,中泰证券股份有限公司,王丽,每周最后一个交易日,否,无,,无,,,,0.01,,0.05%,0.05%,,50-100亿元,P1016966
团队跟踪,渡苇北洋1号,SGR203,渡苇北洋1号私募证券投资基金,SGR203,深圳渡苇,,2019-07-17,2019-07-29,招商证券股份有限公司,武自强、丁旭,,否,,,,,,,0,,,,,0-5亿元,P1016672
团队跟踪,华钧天汉1期私募证券投资基金,SGR234,华钧天汉1期私募证券投资基金,SGR234,北京华钧广汇投资,,2019-05-27,2019-06-19,中信证券股份有限公司,,,否,,,,,,,0,,,,,10-20亿元,P1067480
团队跟踪,因诺中证500指数增强1号私募证券投资基金,SGR247,因诺中证500指数增强1号私募证券投资基金,SGR247,上海因诺资管,,2019-07-10,2019-07-18,国泰君安证券股份有限公司,,,否,,,,,,,0,,,,,100亿元以上,P1006164
团队跟踪,平方和鼎盛中证1000指数增强23号私募证券投资基金,SGR289,平方和鼎盛中证1000指数增强23号私募证券投资基金,SGR289,宁波平方和投资,,2019-07-04,2019-07-11,招商证券股份有限公司,,,否,,,,,,,0,,,,,100亿元以上,P1025836
团队跟踪,博孚利多策略二号私募证券投资基金,SGR299,博孚利多策略二号私募证券投资基金,SGR299,厦门博孚利资管,,2019-06-14,2019-06-26,国信证券股份有限公司,,每月最后一个交易日,否,1%，额外缴纳，管理人可免除,最低10 万元,持有期小等于360 天，赎回费率为 1%。持有期大于360天免收。,0.8,无,,0.02,,0.04%,0.04%,不收取业绩报酬,50-100亿元,P1023120
团队跟踪,刀锋期权套利,SGR366,刀锋期权套利私募证券投资基金,SGR366,深圳刀锋,,2019-06-11,2019-06-25,招商证券股份有限公司,,每年每月10日,可临开申购和可临开赎回,0,1万,0,0.85,0,0.8,0.015,按日计提，按季支付；管理费从基金资产中每日计提。每个工作日公告的基金净值已扣除，无需投资者在每笔交易中另行支付。,0.01%,0.01%,"20%
单客户单笔份额高水位法，业绩报酬提取时点分为分红时提取、赎回时提取和合同终止时提取。",0-5亿元,P1026775
团队跟踪,三角洲量投1号,SGR430,三角洲量投1号私募证券投资基金,SGR430,宁波三角洲资管,,2019-08-09,2019-08-14,广发证券股份有限公司,桑潇潇,每季度末月的最后一个工作日,否,0%,,0%,0.85,365天,0.8,0.02,,0.05%,0.05%,20%,0-5亿元,P1065071
团队跟踪,启元星辉全天候1号私募证券投资基金,SGR513,启元星辉全天候1号私募证券投资基金,SGR513,温州启元资管,,2019-06-04,2019-06-13,国信证券股份有限公司,,,否,,,,,,,0,,,,,20-50亿元,P1012870
团队跟踪,旌安3号,SGR557,旌安3号私募证券投资基金,SGR557,浙江旌安,,2019-07-02,2019-07-11,招商证券股份有限公司,郑辉、裘强强、叶祎然,,否,,,,,,,0,,,,,100亿元以上,P1066329
团队跟踪,旌安5号私募证券投资基金,SGR605,旌安5号私募证券投资基金,SGR605,浙江旌安,,2019-07-01,2019-07-09,招商证券股份有限公司,郑辉、裘强强、叶祎然,本基金成立之日起3个月（每月按30个自然日计算）为封闭期，封闭期内原则上不允许基金份额持有人进行申购和赎回。本基金固定开放日为封闭期结束后每个自然月的20日（遇非交易日顺延至下一交易日）。,否,无,追加金额应不低于10万元人民币且为10万元的整数倍。,若基金份额持有时间少于12个月，赎回费率1%；若基金份额持有时间大于等于12个月，赎回费率0。管理人可在运作期下调赎回费率（但不得对个别投资者进行减免），具体以基金管理人通知为准;基金份额持有人赎回费归基金资产所有。,0.83,成立之日起3个月（每月按30个自然日计算）为封闭期,0.8,0.01,1.00%,0.025%,0.025%,"单客户单笔份额高水位法,在两类情况下管理人将根据基金份额持有人的收益情况对本基金提取业绩报酬，一类是基金份额持有人申请赎回或本基金终止时提取业绩报酬；另一类是分红时提取业绩报酬。
管理人将提取赎回份额或分红份额当期收益的20%作为业绩报酬（当R>0％时，对超过0%的收益部分提取20%的业绩报酬）。",100亿元以上,P1066329
团队跟踪,大树套利一号私募证券投资基金,SGR671,大树套利一号私募证券投资基金,SGR671,广州大树投资,,2019-06-14,2019-07-02,海通证券股份有限公司,温泉,,否,,,,,,,0,,,,,0-5亿元,P1003164
团队跟踪,钧誉厚德量化对冲3号私募证券投资基金,SGR774,钧誉厚德量化对冲3号私募证券投资基金,SGR774,珠海钧誉资管,,2019-06-18,2019-07-01,中国国际金融股份有限公司,侯勇,每自然月第10个自然日为开放日。如该对应日为非工作日，则开放日为该日后的第一个工作日。,可临开申购,B类份额：0,每次追加申购的最低金额为10万元人民币。,0,0.8,成立后180天（已结束）。,0.75,0.01,B类份额：0.5%/年,0.025%/年,0.025%/年,"B类份额：单人单笔高水位法，针对收益0%以上的部分计提10%业绩报酬
本基金业绩报酬计提日为：封闭期过后，每年1月及7月的最后一个交易日，基金份额持有人实际赎回基金份额时（包含全部赎回，部分赎回）、基金终止日。",0-5亿元,P1068716
团队跟踪,量锐62号私募证券投资基金,SGR954,量锐62号私募证券投资基金,SGR954,宁波金戈量锐资管,,2019-07-01,2019-07-09,国泰君安证券股份有限公司,金戈,FOF投资产品池,否,每月最后一个交易日，可临开,宁波金戈量锐资产管理有限公司,0%,0,股票多空策略,0,0.015,,,,"对标500指数计提超额，20%
报酬提取日：每季度最后一个交易日，赎回日，分红日，基金终止日",100亿元以上,P1008220
团队跟踪,千朔指数增强二号,SGR991,千朔指数增强二号私募证券投资基金,SGR991,上海千朔投资,,2019-06-21,2019-07-01,国泰君安证券股份有限公司,黄辉,FOF投资产品池,否,每周一三五，可临开,上海千朔投资管理有限公司,,,股票多空策略,,0,,,,,50-100亿元,P1069502
团队跟踪,毕盛狮远,SGS011,毕盛狮远私募证券投资基金,SGS011,上海毕盛投资,,2019-07-09,2019-07-19,中国国际金融股份有限公司,王康宁,,否,,,,,,,0,,,,,20-50亿元,P1068712
团队跟踪,大雁锦绣证券投资私募基金,SGS073,大雁锦绣证券投资私募基金,SGS073,上海玄信投资,,2019-05-31,2019-07-02,海通证券股份有限公司,,,否,,,,,,,0,,,,,50-100亿元,P1064551
团队跟踪,信实2号,SGS117,信实2号私募证券投资基金,SGS117,厦门信实资管,,2019-06-27,2019-07-03,兴业证券股份有限公司,林清含,每月20,否,,,,,,,0.02,,,,,5-10亿元,P1020162
团队跟踪,正瀛权智19号私募证券投资基金,SGS197,正瀛权智19号私募证券投资基金,SGS197,上海正瀛资管,,2019-10-22,2019-10-28,国泰君安证券股份有限公司,钟方醒,,否,,,,,,,0,,,,,100亿元以上,P1060813
团队跟踪,申优水星2号私募证券投资基金,SGS250,申优水星2号私募证券投资基金,SGS250,深圳申优资管,,2019-07-10,2019-08-12,招商证券股份有限公司,刘嘉华,,否,,,,,,,0,,,,,0-5亿元,P1028971
团队跟踪,蜂雀量化市场中性2号私募证券投资基金,SGS270,蜂雀量化市场中性2号私募证券投资基金,SGS270,北京蜂雀投资,,2019-07-01,2019-07-05,招商证券股份有限公司,,,否,,,,,,,0,,,,,0-5亿元,P1062363
团队跟踪,平方和多策略对冲6号,SGS568,平方和多策略对冲6号私募证券投资基金,SGS568,宁波平方和投资,,2019-07-03,2019-07-11,中信证券股份有限公司,吕杰勇,,否,,,,,,,0,,,,,100亿元以上,P1025836
团队跟踪,弈倍景杉量化对冲私募证券投资基金,SGS660,弈倍景杉量化对冲私募证券投资基金,SGS660,上海弈倍,,2019-06-12,2019-06-24,华泰证券股份有限公司,余建国、汤昕烨,每自然月第10个自然日为开放日。如该对应日为非工作日，则开放日为该日后的第一个工作日。,可临开申购,B类份额：0,每次追加申购的最低金额为10万元人民币。,0,0.8,成立后180天（已结束）。,0.75,0.01,,0.025%/年,0.025%/年,,20-50亿元,P1061585
团队跟踪,鋆晟狮王套利私募证券投资基金,SGS754,鋆晟狮王套利私募证券投资基金,SGS754,上海鋆晟投资,,2019-07-18,2019-08-02,招商证券股份有限公司,许钧天,每自然月15号,否,,,,0.96,,0.95,0.01,0.5%,0.04%,0.04%,同策20%,0-5亿元,P1028385
团队跟踪,汇富联合乙亥3号私募证券投资基金,SGS938,汇富联合乙亥3号私募证券投资基金,SGS938,深圳前海汇富联合,,2019-06-12,2019-06-19,华泰证券股份有限公司,张瑞琦,,否,,,,,,,0,,,,,20-50亿元,P1006506
团队跟踪,洛书CTA优选壹号私募证券投资基金,SGT003,洛书CTA优选壹号私募证券投资基金,SGT003,上海洛书投资,,2019-06-20,2019-07-04,国泰君安证券股份有限公司,,每周周三,否,1%,1万元起,持有期小于180天，赎回费率为1%；持有期大等于180天且小于360天，赎回费率为0.5%；持有期大等于360天，赎回费率为0%,0.52,无,0.5,0.01,,0.015%,0.015%,"计提基准日：投资者赎回日、分红权益登记日、基金清算日。
采用单个投资者单笔投资年化收益差额法计提，即各类基金份额持有人每笔所持份额或赎回份额在持有期的年化收益率（R）大于业绩报酬计提基准时，对超出业绩报酬计提基准的持有期差额收益按【20%】的比例进行计提。",100亿元以上,P1015392
团队跟踪,湘楚麓山二号私募证券投资基金,SGT050,湘楚麓山二号私募证券投资基金,SGT050,湖南湘楚,,2019-06-27,2019-07-03,兴业证券股份有限公司,,,否,,,,,,,0,,,,,0-5亿元,P1069255
团队跟踪,信伟达辰星量化1号,SGT135,信伟达辰星量化1号私募证券投资基金,SGT135,北京信伟达资管,,2019-07-08,2019-07-16,中信证券股份有限公司,金辰,,否,,,,,,,0,,,,,0-5亿元,P1060020
团队跟踪,阳泽格林1号私募证券投资基金,SGT338,阳泽格林1号私募证券投资基金,SGT338,杭州阳泽,,2019-07-02,2019-07-10,国信证券股份有限公司,邵明,每季度最后一个交易日,否,1%,,,0.85,,0.8,0.015,1.5%,0.035%,0.035%,,0-5亿元,P1062863
团队跟踪,宽德飞虹43号私募证券投资基金,SGT399,宽德飞虹43号私募证券投资基金,SGT399,上海宽德,,2019-06-24,2019-06-27,国信证券股份有限公司,徐御之,本基金每周四为申购开放日，投资者可以申购参与本基金；每月第二个周四为赎回开放日，投资者可以申请赎回本基金，以上申购/赎回开放日如遇非交易日则顺延至下一个为交易日的周四，以此类推。当申购开放日与赎回开放日重合时，投资者可以申购参与本基金，也可以申请赎回本基金。,否,365天内1%赎回费，归管理人,,D<1年，1%,,,,0,2.0%,,,业绩报酬：20.0%（绝对收益）,100亿元以上,P1005623
团队跟踪,宽客增强1号私募证券投资基金,SGT432,宽客增强1号私募证券投资基金,SGT432,福建省宽客投资,,2019-07-18,2019-07-26,国信证券股份有限公司,,,否,,,,,,,0,,,,,0-5亿元,P1019324
团队跟踪,奥凯志晟1号私募证券投资基金,SGT442,奥凯志晟1号私募证券投资基金,SGT442,上海创奥投资,,2019-06-25,2019-07-02,招商银行股份有限公司,,,否,,,,,,,0,,,,,20-50亿元,P1013066
团队跟踪,盛冠达CTA基本面进取1号私募证券投资基金,SGT498,盛冠达CTA基本面进取1号私募证券投资基金,SGT498,海南盛冠达,,2019-06-20,2019-07-03,华泰证券股份有限公司,黄灿、余浩,,否,,,,,,,0,,,,,20-50亿元,P1001070
团队跟踪,千惠领航5号私募证券投资基金,SGT591,千惠领航5号私募证券投资基金,SGT591,深圳千惠资本,,2019-07-01,2019-07-04,中泰证券股份有限公司,,,否,,,,,,,0,,,,,50-100亿元,P1062947
团队跟踪,御澜伏尔加元创5号私募证券投资基金,SGT788,御澜伏尔加元创5号私募证券投资基金,SGT788,广东御澜资管,,2019-06-28,2019-07-11,国泰君安证券股份有限公司,崔飒、项祥中,,可临开申购和可临开赎回,,,,,,,0,,,,,0-5亿元,P1064874
团队跟踪,龙龟9号私募证券投资基金,SGT921,龙龟9号私募证券投资基金,SGT921,上海龙龟投资,,2019-07-05,2019-07-12,中信建投证券股份有限公司,,,否,,,,,,,0,,,,,0-5亿元,P1027957
团队跟踪,善流钱塘一号私募证券投资基金,SGU468,善流钱塘一号私募证券投资基金,SGU468,上海善流投资,,2019-07-18,2019-07-26,招商证券股份有限公司,徐琛,每周周二,可临开赎回,0%,,持有期小于 6 个月，赎回费率 1%；持有期大等于 6 个月，赎回费率 0%,0.85,,0.8,0.015,,0.05%,0.05%,当 R>0％时，对超过 0%的收益部分提取 20%的业绩报酬,0-5亿元,P1066120
团队跟踪,启林金选量化对冲1号,SGU475,启林金选量化对冲1号私募证券投资基金,SGU475,上海启林投资,,2019-07-26,2019-08-05,国泰君安证券股份有限公司,王鸿勇,,否,,,,,,,0,,,,,100亿元以上,P1064525
团队跟踪,银河期货权银河星辰一号集合资产管理计划,SGU522,银河期货权银河星辰一号集合资产管理计划,SGU522,银河期货,,2019-07-04,2019-07-16,华泰证券股份有限公司,,,否,,,,,,,0,,,,,,PT0500011746
团队跟踪,盛冠达CTA基本面进取2号,SGU946,盛冠达CTA基本面进取2号私募证券投资基金,SGU946,海南盛冠达,,2019-08-02,2019-08-14,招商证券股份有限公司,黄灿、余浩,,否,,,,,,,0,,,,,20-50亿元,P1001070
团队跟踪,海狮伽玛六期私募证券投资基金,SGV029,海狮伽玛六期私募证券投资基金,SGV029,上海海狮资管,,2019-07-05,2019-07-15,中信证券股份有限公司,宋英晖,,否,,,,,,,0,,,,,0-5亿元,P1007353
团队跟踪,银河期货权银河旗舰7号集合资产管理计划,SGV472,银河期货权银河旗舰7号集合资产管理计划,SGV472,银河期货,,2019-07-09,2019-07-17,华泰证券股份有限公司,,,否,,,,,,,0,,,,,,PT0500011746
团队跟踪,御澜黄河6号私募证券投资基金,SGV490,御澜黄河6号私募证券投资基金,SGV490,广东御澜资管,,2019-07-19,2019-07-26,国泰君安证券股份有限公司,崔飒、项祥中,,否,,,,,,,0,,,,,0-5亿元,P1064874
团队跟踪,衍盛铭量沪深300指数增强1号证券私募投资基金,SGV846,衍盛铭量沪深300指数增强1号证券私募投资基金,SGV846,深圳衍盛,,2019-07-25,2019-08-01,国泰君安证券股份有限公司,,,否,,,,,,,0,,,,,50-100亿元,P1004055
团队跟踪,佑维CTA平衡一号,SGW076,佑维CTA平衡一号私募证券投资基金,SGW076,北京佑维投资,,2019-07-29,2019-08-05,国泰君安证券股份有限公司,王思达、龚晓雨,"申购：每周最后一个交易日
赎回：每周最后一个交易日
",否,0%,不低于1万元。,0%,0.85,自成立日起【3 个月】内为封闭期,0.8,0.01,,0.015%,0.015%,"整体年化收益梯度收取：
当 0＜基金年化收益≤【40%】时，对超出业绩报酬计提基准部分提取【25%】的业绩报酬；
当 基金年化收益＞ 40%时，对超出业绩报酬计提基准部分分段提取【25%】和【50%】的业绩报
酬，即 E=K×T1×（R–B-0.4）×T/365×【50%】+ K×T1×0.4×T/365×【25%】；
当 基金年化收益 ≤0 时，不提取业绩报酬",0-5亿元,P1069947
